OCCBST	OCC	EMPST	HITCS	WITCS	HISCS	WISCS
11	1	1	47.8	44.8	69.9	77
12	1	2	47.8	44.8	69.9	77
13	1	3	47.8	44.8	64.5	57.3
14	1	4	47.8	44.8	55.8	55.3
15	1	5	47.8	44.8	55.8	55.3
16	1	6	47.8	44.8	40.4	44.4
17	1	7	47.8	44.8	36.4	40.7
19	1	9	47.8	44.8	47.5	44.4
21	2	1	63.9	62.2	69.9	77
22	2	2	63.9	62.2	73	77
23	2	3	63.9	62.2	58.8	56.4
24	2	4	63.9	62.2	55.8	55.3
25	2	5	63.9	62.2	55.8	55.3
26	2	6	63.9	62.2	40.4	60.3
27	2	7	63.9	62.2	38.6	40.7
29	2	9	63.9	62.2	62.4	60.3
31	3	1	39.4	41.7	69.9	77
32	3	2	39.4	41.7	55.7	77
33	3	3	39.4	41.7	41.3	58.9
34	3	4	39.4	41.7	55.8	55.3
35	3	5	39.4	41.7	55.8	55.3
36	3	6	39.4	41.7	36.9	41.2
37	3	7	39.4	41.7	38.6	40.1
39	3	9	39.4	41.7	39.6	41.2
41	4	1	37.8	44.8	69.9	77
42	4	2	37.8	44.8	69.9	77
43	4	3	37.8	44.8	54	57.3
44	4	4	37.8	44.8	55.8	55.3
45	4	5	37.8	44.8	55.8	55.3
46	4	6	37.8	44.8	40.4	44.4
47	4	7	37.8	44.8	39.1	40.7
49	4	9	37.8	44.8	39.1	44.4
51	5	1	40.3	44.8	69.9	77
52	5	2	40.3	44.8	69.9	77
53	5	3	40.3	44.8	49.1	57.3
54	5	4	40.3	44.8	55.8	55.3
55	5	5	40.3	44.8	55.8	55.3
56	5	6	40.3	44.8	42.5	51
57	5	7	40.3	44.8	39	51
59	5	9	40.3	41.7	40.4	51
61	6	1	32.5	44.8	69.9	77
62	6	2	32.5	44.8	69.9	77
63	6	3	32.5	44.8	30.6	57.3
64	6	4	32.5	44.8	55.8	55.3
65	6	5	32.5	44.8	55.8	55.3
66	6	6	32.5	44.8	40.4	44.4
67	6	7	32.5	44.8	34.9	40.7
69	6	9	32.5	44.8	33.2	44.4
71	7	1	27.6	37.2	28.3	56.3
72	7	2	27.6	37.2	28.3	56.3
73	7	3	27.6	37.2	28.3	56.3
74	7	4	27.6	37.2	28.3	56.3
75	7	5	27.6	37.2	28.3	56.3
76	7	6	27.6	37.2	31	56.3
77	7	7	27.6	37.2	27.7	56.3
79	7	9	27.6	37.2	28.3	56.3
81	8	1	27.9	37.2	27.2	56.3
82	8	2	27.9	37.2	27.2	56.3
83	8	3	27.9	37.2	27.2	56.3
84	8	4	27.9	37.2	27.2	56.3
85	8	5	27.9	37.2	27.2	56.3
86	8	6	27.9	37.2	31	56.3
87	8	7	27.9	37.2	27.2	56.3
89	8	9	27.9	37.2	27.2	56.3
91	9	1	27.9	37.2	28.3	56.3
92	9	2	27.9	37.2	28.3	56.3
93	9	3	27.9	37.2	28.3	56.3
94	9	4	27.9	37.2	28.3	56.3
95	9	5	27.9	37.2	28.3	56.3
96	9	6	27.9	37.2	31	56.3
97	9	7	27.9	37.2	28.3	56.3
99	9	9	27.6	37.2	28.3	56.3
101	10	1	33.1	37.2	33.7	56.3
102	10	2	33.1	37.2	33.7	56.3
103	10	3	33.1	37.2	33.7	56.3
104	10	4	33.1	37.2	33.7	56.3
105	10	5	33.1	37.2	33.7	56.3
106	10	6	33.1	37.2	31	56.3
107	10	7	33.1	37.2	33.7	56.3
109	10	9	33.1	40	33.7	56.3
111	11	1	42.8	36.4	40.2	37.5
112	11	2	42.8	36.4	40.2	37.5
113	11	3	42.8	36.4	40.2	37.5
114	11	4	42.8	36.4	40.2	37.5
115	11	5	42.8	36.4	40.2	37.5
116	11	6	42.8	36.4	45.7	37.5
117	11	7	42.8	36.4	40.2	37.5
119	11	9	42.8	36.4	40.2	37.5
121	12	1	40.3	36.4	40.4	37.5
122	12	2	40.3	36.4	40.4	37.5
123	12	3	40.3	36.4	40.4	37.5
124	12	4	40.3	36.4	40.4	37.5
125	12	5	40.3	36.4	40.4	37.5
126	12	6	40.3	36.4	45.7	37.5
127	12	7	40.3	36.4	39.2	37.5
129	12	9	40.3	36.4	40.4	37.5
131	13	1	32.9	29.4	32.1	21.9
132	13	2	32.9	29.4	32.1	21.9
133	13	3	32.9	29.4	32.1	21.9
134	13	4	32.9	29.4	32.1	21.9
135	13	5	32.9	29.4	32.1	21.9
136	13	6	32.9	29.4	36.8	21.9
137	13	7	32.9	29.4	32.1	21.9
139	13	9	32.9	29.4	32.1	21.9
141	14	1	42.9	35	43.2	34.2
142	14	2	42.9	35	43.2	34.2
143	14	3	42.9	35	43.2	34.2
144	14	4	42.9	35	43.2	34.2
145	14	5	42.9	35	43.2	34.2
146	14	6	42.9	35	36.8	34.2
147	14	7	42.9	35	43.2	34.2
149	14	9	42.9	35	43.2	34.2
151	15	1	24.2	32.2	24.4	29
152	15	2	24.2	32.2	24.4	29
153	15	3	24.2	32.2	24.4	29
154	15	4	24.2	32.2	24.4	29
155	15	5	24.2	32.2	24.4	29
156	15	6	24.2	32.2	36.8	29
157	15	7	24.2	32.2	24.4	29
159	15	9	24.2	32.2	24.4	29
161	16	1	35.9	34.6	36.1	31.5
162	16	2	35.9	34.6	36.1	31.5
163	16	3	35.9	34.6	36.1	31.5
164	16	4	35.9	34.6	36.1	31.5
165	16	5	35.9	34.6	36.1	31.5
166	16	6	35.9	34.6	36.8	31.5
167	16	7	35.9	34.6	36.1	31.5
169	16	9	32.9	34.6	36.1	31.5
171	17	1	36.9	28.5	36.1	27.2
172	17	2	36.9	28.5	36.1	27.2
173	17	3	36.9	28.5	36.1	27.2
174	17	4	36.9	28.5	36.1	27.2
175	17	5	36.9	28.5	36.1	27.2
176	17	6	36.9	28.5	36.8	27.2
177	17	7	36.9	28.5	35.2	27.2
179	17	9	36.9	28.5	36.1	27.2
181	18	1	30.1	35.7	30.6	32.3
182	18	2	30.1	35.7	30.6	32.3
183	18	3	30.1	35.7	30.6	32.3
184	18	4	30.1	35.7	30.6	32.3
185	18	5	30.1	35.7	30.6	32.3
186	18	6	30.1	35.7	41.9	32.3
187	18	7	30.1	35.7	30.6	32.3
189	18	9	30.1	35.7	30.6	32.3
191	19	1	37.2	35.7	37.4	32.3
192	19	2	37.2	35.7	37.4	32.3
193	19	3	37.2	35.7	37.4	32.3
194	19	4	37.2	35.7	37.4	32.3
195	19	5	37.2	35.7	37.4	32.3
196	19	6	37.2	35.7	41.7	32.3
197	19	7	37.2	35.7	35.6	32.3
199	19	9	37.2	35.7	37.4	32.3
201	20	1	33.1	28.8	33	28.2
202	20	2	33.1	28.8	33	28.2
203	20	3	33.1	28.8	33	28.2
204	20	4	33.1	28.8	33	28.2
205	20	5	33.1	28.8	33	28.2
206	20	6	33.1	28.8	42.1	28.2
207	20	7	33.1	28.8	30.9	28.2
209	20	9	33.1	28.8	33	28.2
211	21	1	35.9	35.7	36.4	32.3
212	21	2	35.9	35.7	36.4	32.3
213	21	3	35.9	35.7	36.4	32.3
214	21	4	35.9	35.7	36.4	32.3
215	21	5	35.9	35.7	36.4	32.3
216	21	6	35.9	35.7	41.9	32.3
217	21	7	35.9	35.7	36.4	32.3
219	21	9	35.9	35.7	36.4	32.3
221	22	1	26	35.7	24.1	32.3
222	22	2	26	35.7	24.1	32.3
223	22	3	26	35.7	24.1	32.3
224	22	4	26	35.7	24.1	32.3
225	22	5	26	35.7	24.1	32.3
226	22	6	26	35.7	41.9	32.3
227	22	7	26	35.7	24.1	32.3
229	22	9	26	35.7	24.1	32.3
231	23	1	30.2	40	31	35.5
232	23	2	30.2	40	31	35.5
233	23	3	30.2	40	31	35.5
234	23	4	30.2	40	31	35.5
235	23	5	30.2	40	31	35.5
236	23	6	30.2	40	41.9	35.5
237	23	7	30.2	40	31	35.5
239	23	9	30.2	40	31	35.5
241	24	1	58.9	39.2	65	39.4
242	24	2	58.9	39.2	65	39.4
243	24	3	58.9	39.2	54.3	39.4
244	24	4	58.9	39.2	58.4	39.4
245	24	5	58.9	39.2	58.4	39.4
246	24	6	58.9	39.2	48.5	39.4
247	24	7	58.9	39.2	58.8	39.4
249	24	9	58.9	39.2	58.4	39.4
251	25	1	54	39.2	65	25.3
252	25	2	54	39.2	65	25.3
253	25	3	54	39.2	60.5	25.3
254	25	4	54	39.2	53.9	25.3
255	25	5	54	39.2	53.9	25.3
256	25	6	54	39.2	45.9	25.3
257	25	7	54	39.2	54.6	25.3
259	25	9	54	38.6	53.9	25.3
261	26	1	40.1	39.2	65	39.4
262	26	2	40.1	39.2	65	39.4
263	26	3	40.1	39.2	60.5	39.4
264	26	4	40.1	39.2	39.8	39.4
265	26	5	40.1	39.2	39.8	39.4
266	26	6	40.1	39.2	48.5	39.4
267	26	7	40.1	39.2	39.8	39.4
269	26	9	40.1	39.2	39.8	39.4
271	27	1	51	42.2	65	42
272	27	2	51	42.2	65	42
273	27	3	51	42.2	62.1	42
274	27	4	51	42.2	51	42
275	27	5	51	42.2	51	42
276	27	6	51	42.2	50.5	42
277	27	7	51	42.2	49.8	42
279	27	9	51	42.2	51	42
281	28	1	51.6	39.5	65	39.6
282	28	2	51.6	39.5	65	39.6
283	28	3	51.6	39.5	60.5	39.6
284	28	4	51.6	39.5	51.6	39.6
285	28	5	51.6	39.5	51.6	39.6
286	28	6	51.6	39.5	45.9	39.6
287	28	7	51.6	39.5	53.3	39.6
289	28	9	51.6	39.5	51.6	39.6
291	29	1	35.1	38.6	65	39.2
292	29	2	35.1	38.6	65	39.2
293	29	3	35.1	38.6	60.5	39.2
294	29	4	35.1	38.6	35.7	39.2
295	29	5	35.1	38.6	35.7	39.2
296	29	6	35.1	38.6	48.5	39.2
297	29	7	35.1	38.6	35.7	39.2
299	29	9	35.1	38.6	35.7	39.2
301	30	1	50.6	39.2	65	39.4
302	30	2	50.6	39.2	65	39.4
303	30	3	50.6	39.2	60.5	39.4
304	30	4	50.6	39.2	50.5	39.4
305	30	5	50.6	39.2	50.5	39.4
306	30	6	50.6	39.2	48.5	39.4
307	30	7	50.6	39.2	50.5	39.4
309	30	9	50.6	39.2	50.5	39.4
311	31	1	45.6	43.8	61.9	44.2
312	31	2	45.6	43.8	61.9	44.2
313	31	3	45.6	43.8	51.9	44.2
314	31	4	45.6	43.8	46	44.2
315	31	5	45.6	43.8	46	44.2
316	31	6	45.6	43.8	46	44.2
317	31	7	45.6	43.8	42.3	33.1
319	31	9	45.6	43.8	46	44.2
321	32	1	43.2	33.5	61.9	33.6
322	32	2	43.2	33.5	61.9	33.6
323	32	3	43.2	33.5	51.9	33.6
324	32	4	43.2	33.5	43.4	33.6
325	32	5	43.2	33.5	43.4	33.6
326	32	6	43.2	33.5	47.5	44.2
327	32	7	43.2	33.5	42.3	33.1
329	32	9	43.2	33.5	43.4	33.6
331	33	1	46.4	33.5	61.9	33.6
332	33	2	46.4	33.5	61.9	33.6
333	33	3	46.4	33.5	45.8	33.6
334	33	4	46.4	33.5	46.6	33.6
335	33	5	46.4	33.5	46.6	33.6
336	33	6	46.4	33.5	49.9	44.2
337	33	7	46.4	33.5	46	33.1
339	33	9	46.4	33.5	46.6	33.6
341	34	1	37.4	33.5	61.9	33.6
342	34	2	37.4	33.5	61.9	33.6
343	34	3	37.4	33.5	51.9	33.6
344	34	4	37.4	33.5	37.6	33.6
345	34	5	37.4	33.5	37.6	33.6
346	34	6	37.4	33.5	47.5	44.2
347	34	7	37.4	33.5	37.6	33.1
349	34	9	37.4	33.5	37.6	33.6
351	35	1	36.3	32.1	61.9	30.8
352	35	2	36.3	32.1	61.9	30.8
353	35	3	36.3	32.1	51.9	30.8
354	35	4	36.3	32.1	36.8	30.8
355	35	5	36.3	32.1	36.8	30.8
356	35	6	36.3	32.1	47.5	44.2
357	35	7	36.3	32.1	36.8	30.8
359	35	9	36.3	32.1	36.8	30.8
361	36	1	39.7	28.2	61.9	28.6
362	36	2	39.7	28.2	61.9	28.6
363	36	3	39.7	28.2	51.9	28.6
364	36	4	39.7	28.2	40	28.6
365	36	5	39.7	28.2	40	28.6
366	36	6	39.7	28.2	50.5	44.2
367	36	7	39.7	28.2	39.6	28.6
369	36	9	39.7	28.2	40	28.6
371	37	1	41.1	33.5	61.9	33.6
372	37	2	41.1	33.5	61.9	33.6
373	37	3	41.1	33.5	51.9	33.6
374	37	4	41.1	33.5	41.6	33.6
375	37	5	41.1	33.5	41.6	33.6
376	37	6	41.1	33.5	47.5	44.2
377	37	7	41.1	33.5	41.6	33.1
379	37	9	41.1	33.5	41.6	33.6
381	38	1	38.4	32.4	61.9	33.1
382	38	2	38.4	32.4	61.9	33.1
383	38	3	38.4	32.4	51.9	33.1
384	38	4	38.4	32.4	38.7	33.1
385	38	5	38.4	32.4	38.7	33.1
386	38	6	38.4	32.4	45.5	44.2
387	38	7	38.4	32.4	38.5	33.1
389	38	9	38.4	32.4	38.7	33.1
391	39	1	38.8	33.1	61.9	32.9
392	39	2	38.8	33.1	61.9	32.9
393	39	3	38.8	33.1	51.9	32.9
394	39	4	38.8	33.1	38.9	32.9
395	39	5	38.8	33.1	38.9	32.9
396	39	6	38.8	33.1	47.7	44.2
397	39	7	38.8	33.1	37.8	32.9
399	39	9	38.8	33.1	38.9	32.9
401	40	1	48.2	33.5	61.9	33.6
402	40	2	48.2	33.5	61.9	33.6
403	40	3	48.2	33.5	51.9	33.6
404	40	4	48.2	33.5	48.3	33.6
405	40	5	48.2	33.5	48.3	33.6
406	40	6	48.2	33.5	44.1	44.2
407	40	7	48.2	33.5	48.9	33.1
409	40	9	48.2	33.5	48.3	33.6
411	41	1	51.4	33.5	61.9	33.6
412	41	2	51.4	33.5	66	33.6
413	41	3	51.4	33.5	54.1	33.6
414	41	4	51.4	33.5	51.4	33.6
415	41	5	51.4	33.5	51.4	33.6
416	41	6	51.4	33.5	53.3	44.2
417	41	7	51.4	33.5	49.7	33.1
419	41	9	51.4	33.5	51.4	33.6
421	42	1	46.6	33.5	61.9	33.6
422	42	2	46.6	33.5	61.9	33.6
423	42	3	46.6	33.5	51.9	33.6
424	42	4	46.6	33.5	46.6	33.6
425	42	5	46.6	33.5	46.6	33.6
426	42	6	46.6	33.5	49.1	44.2
427	42	7	46.6	33.5	46.4	33.1
429	42	9	46.6	33.5	46.6	33.6
431	43	1	44.2	43.6	61.9	43.7
432	43	2	44.2	43.6	61.9	43.7
433	43	3	44.2	43.6	48.2	43.7
434	43	4	44.2	43.6	44.3	43.7
435	43	5	44.2	43.6	44.3	43.7
436	43	6	44.2	43.6	46.1	44.2
437	43	7	44.2	43.6	44.2	43.7
439	43	9	44.2	43.6	44.3	43.7
441	44	1	30.4	18.6	61.9	16.4
442	44	2	30.4	18.6	61.9	16.4
443	44	3	30.4	18.6	51.9	16.4
444	44	4	30.4	18.6	31.4	16.4
445	44	5	30.4	18.6	31.4	16.4
446	44	6	30.4	18.6	47.5	44.2
447	44	7	30.4	18.6	31.4	16.4
449	44	9	30.4	18.6	31.4	16.4
451	45	1	48.8	33.5	61.9	33.6
452	45	2	48.8	33.5	63.7	33.6
453	45	3	48.8	33.5	54.1	33.6
454	45	4	48.8	33.5	48.7	33.6
455	45	5	48.8	33.5	48.7	33.6
456	45	6	48.8	33.5	51.3	44.2
457	45	7	48.8	33.5	45.6	33.1
459	45	9	48.8	33.5	48.7	33.6
461	46	1	48.3	33.5	61.9	33.6
462	46	2	48.3	33.5	61.9	33.6
463	46	3	48.3	33.5	50.1	33.6
464	46	4	48.3	33.5	48.1	33.6
465	46	5	48.3	33.5	48.1	33.6
466	46	6	48.3	33.5	47.5	44.2
467	46	7	48.3	33.5	48	33.1
469	46	9	48.3	33.5	48.1	33.6
471	47	1	31.8	28.6	61.9	28.6
472	47	2	31.8	28.6	61.9	28.6
473	47	3	31.8	28.6	51.9	28.6
474	47	4	31.8	28.6	32.1	28.6
475	47	5	31.8	28.6	32.1	28.6
476	47	6	31.8	28.6	47.5	44.2
477	47	7	31.8	28.6	32.1	28.6
479	47	9	31.8	28.6	32.1	28.6
481	48	1	35	31.4	61.9	31.8
482	48	2	35	31.4	61.9	31.8
483	48	3	35	31.4	51.9	31.8
484	48	4	35	31.4	35.4	31.8
485	48	5	35	31.4	35.4	31.8
486	48	6	35	31.4	47.5	44.2
487	48	7	35	31.4	35.4	31.8
489	48	9	35	31.4	35.4	31.8
491	49	1	53.8	33.5	61.9	33.6
492	49	2	53.8	33.5	61.9	33.6
493	49	3	53.8	33.5	54.3	33.6
494	49	4	53.8	33.5	54.3	33.6
495	49	5	53.8	33.5	54.3	33.6
496	49	6	53.8	33.5	47.5	44.2
497	49	7	53.8	33.5	42.3	33.1
499	49	9	53.8	33.5	54.3	33.6
501	50	1	52.5	41.5	61.9	41.2
502	50	2	52.5	41.5	61.9	41.2
503	50	3	52.5	41.5	51.9	41.2
504	50	4	52.5	41.5	52.5	41.2
505	50	5	52.5	41.5	52.5	41.2
506	50	6	52.5	41.5	47.5	44.2
507	50	7	52.5	41.5	52.5	41.2
509	50	9	52.5	41.5	52.5	41.2
511	51	1	60.9	52.5	61.9	51.4
512	51	2	60.9	52.5	61.9	51.4
513	51	3	60.9	52.5	51.9	51.4
514	51	4	60.9	52.5	59.6	51.4
515	51	5	60.9	52.5	59.6	51.4
516	51	6	60.9	52.5	47.5	44.2
517	51	7	60.9	52.5	59.6	51.4
519	51	9	60.9	52.5	59.6	51.4
521	52	1	45.1	33.5	61.9	33.6
522	52	2	45.1	33.5	61.9	33.6
523	52	3	45.1	33.5	51.9	33.6
524	52	4	45.1	33.5	45.3	33.6
525	52	5	45.1	33.5	45.3	33.6
526	52	6	45.1	33.5	47.5	44.2
527	52	7	45.1	33.5	45.3	33.1
529	52	9	45.1	33.5	45.3	33.6
531	53	1	44.8	35.4	61.9	35.4
532	53	2	44.8	35.4	61.9	35.4
533	53	3	44.8	35.4	51.9	35.4
534	53	4	44.8	35.4	44.6	35.4
535	53	5	44.8	35.4	44.6	35.4
536	53	6	44.8	35.4	47.3	44.2
537	53	7	44.8	35.4	44.5	35.4
539	53	9	44.8	35.4	44.6	35.4
541	54	1	39.5	32.6	61.9	32.9
542	54	2	39.5	32.6	60.2	32.9
543	54	3	39.5	32.6	48	32.9
544	54	4	39.5	32.6	39.2	32.9
545	54	5	39.5	32.6	39.2	32.9
546	54	6	39.5	32.6	46.9	44.2
547	54	7	39.5	32.6	35.9	32.9
549	54	9	39.5	32.6	39.2	32.9
551	55	1	45.6	34.4	45.5	24.7
552	55	2	45.6	34.4	45.5	24.7
553	55	3	45.6	34.4	51.1	24.7
554	55	4	45.6	34.4	45.5	24.7
555	55	5	45.6	34.4	45.5	24.7
556	55	6	45.6	34.4	45.4	24.7
557	55	7	45.6	34.4	44.3	24.7
559	55	9	45.6	31.2	45.5	24.7
561	56	1	45.5	34.4	46	34.7
562	56	2	45.5	34.4	46	34.7
563	56	3	45.5	34.4	51.5	34.7
564	56	4	45.5	34.4	46	34.7
565	56	5	45.5	34.4	46	34.7
566	56	6	45.5	34.4	45.4	34.7
567	56	7	45.5	34.4	46	34.7
569	56	9	45.5	34.4	46	34.7
571	57	1	39.5	31.2	39.9	34.2
572	57	2	39.5	31.2	39.9	34.2
573	57	3	39.5	31.2	51.5	34.2
574	57	4	39.5	31.2	39.9	34.2
575	57	5	39.5	31.2	39.9	34.2
576	57	6	39.5	31.2	45.4	34.2
577	57	7	39.5	31.2	39.9	34.2
579	57	9	39.5	31.2	39.9	34.2
581	58	1	56.9	34.4	56.2	34.7
582	58	2	56.9	34.4	56.2	34.7
583	58	3	56.9	34.4	51.5	34.7
584	58	4	56.9	34.4	56.2	34.7
585	58	5	56.9	34.4	56.2	34.7
586	58	6	56.9	34.4	45.4	34.7
587	58	7	56.9	34.4	56.2	34.7
589	58	9	56.9	34.4	56.2	34.7
591	59	1	40.3	37.8	40.2	38.4
592	59	2	40.3	37.8	40.2	38.4
593	59	3	40.3	37.8	55.9	38.4
594	59	4	40.3	37.8	40.2	38.4
595	59	5	40.3	37.8	40.2	38.4
596	59	6	40.3	37.8	45.4	38.4
597	59	7	40.3	37.8	36.9	38.4
599	59	9	40.3	37.8	40.2	38.4
601	60	1	25.6	27.2	26.7	27.5
602	60	2	25.6	27.2	26.7	27.5
603	60	3	25.6	27.2	48.1	27.5
604	60	4	25.6	27.2	26.7	27.5
605	60	5	25.6	27.2	26.7	27.5
606	60	6	25.6	27.2	26.7	34.7
607	60	7	25.6	27.2	26.7	27.5
609	60	9	25.6	27.2	26.7	27.5
611	61	1	43.7	32.4	43.1	32.9
612	61	2	43.7	32.4	43.1	32.9
613	61	3	43.7	32.4	48.1	32.9
614	61	4	43.7	32.4	43.1	32.9
615	61	5	43.7	32.4	43.1	32.9
616	61	6	43.7	32.4	43.1	34.7
617	61	7	43.7	32.4	34.6	32.9
619	61	9	43.7	32.4	43.1	32.9
621	62	1	33.4	32	35.3	32.6
622	62	2	33.4	32	35.3	32.6
623	62	3	33.4	32	48.1	32.6
624	62	4	33.4	32	35.3	32.6
625	62	5	33.4	32	35.3	32.6
626	62	6	33.4	32	35.3	34.7
627	62	7	33.4	32	35.3	32.6
629	62	9	33.4	32	35.3	32.6
631	63	1	32.9	35.1	33.4	35.4
632	63	2	32.9	35.1	33.4	35.4
633	63	3	32.9	35.1	48.1	35.4
634	63	4	32.9	35.1	33.4	35.4
635	63	5	32.9	35.1	33.4	35.4
636	63	6	32.9	35.1	33.4	34.7
637	63	7	32.9	35.1	33.4	35.6
639	63	9	32.9	35.1	33.4	35.4
641	64	1	1	15.3	16.2	17.1
642	64	2	1	15.3	16.2	17.1
643	64	3	1	15.3	16.2	17.1
644	64	4	1	15.3	16.2	17.1
645	64	5	1	15.3	16.2	17.1
646	64	6	1	15.3	40.3	42.2
647	64	7	1	15.3	16.2	17.1
649	64	9	1	15.3	16.2	17.1
651	65	1	19.4	10.1	20.7	10.9
652	65	2	19.4	10.1	20.7	10.9
653	65	3	19.4	10.1	20.7	10.9
654	65	4	19.4	10.1	20.7	10.9
655	65	5	19.4	10.1	20.7	10.9
656	65	6	19.4	10.1	40.3	42.2
657	65	7	19.4	10.1	20.7	10.9
659	65	9	19.4	10.1	20.7	10.9
661	66	1	25	12.2	32.6	21.5
662	66	2	25	12.2	32.6	21.5
663	66	3	25	12.2	32.6	21.5
664	66	4	25	12.2	32.6	21.5
665	66	5	25	12.2	32.6	21.5
666	66	6	25	12.2	40.3	42.2
667	66	7	25	12.2	32.6	21.5
669	66	9	19.4	12.2	32.6	21.5
671	67	1	10.9	30.8	19	32.8
672	67	2	10.9	30.8	19	32.8
673	67	3	10.9	30.8	19	32.8
674	67	4	10.9	30.8	19	32.8
675	67	5	10.9	30.8	19	32.8
676	67	6	10.9	30.8	40.3	42.2
677	67	7	10.9	30.8	19	32.8
679	67	9	10.9	30.8	19	32.8
681	68	1	31	23.7	34.5	28.9
682	68	2	31	23.7	34.5	28.9
683	68	3	31	23.7	34.5	28.9
684	68	4	31	23.7	34.5	28.9
685	68	5	31	23.7	34.5	28.9
686	68	6	31	23.7	40.3	42.2
687	68	7	31	23.7	34.5	28.9
689	68	9	31	23.7	34.5	28.9
691	69	1	40.1	32.4	43.9	34.1
692	69	2	40.1	32.4	43.9	34.1
693	69	3	40.1	32.4	43.9	34.1
694	69	4	40.1	32.4	43.9	34.1
695	69	5	40.1	32.4	43.9	34.1
696	69	6	40.1	32.4	40.3	42.2
697	69	7	40.1	32.4	43.9	34.1
699	69	9	40.1	32.4	43.9	34.1
701	70	1	22.1	32.1	27.4	34
702	70	2	22.1	32.1	27.4	34
703	70	3	22.1	32.1	27.4	34
704	70	4	22.1	32.1	27.4	34
705	70	5	22.1	32.1	27.4	34
706	70	6	22.1	32.1	40.3	42.2
707	70	7	22.1	32.1	27.4	34
709	70	9	22.1	32.1	27.4	34
711	71	1	22.1	23.7	25.4	27.6
712	71	2	22.1	23.7	25.4	27.6
713	71	3	22.1	23.7	25.4	27.6
714	71	4	22.1	23.7	25.4	27.6
715	71	5	22.1	23.7	25.4	27.6
716	71	6	22.1	23.7	40.3	42.2
717	71	7	22.1	23.7	25.4	27.2
719	71	9	22.1	23.7	25.4	27.6
721	72	1	34.4	30.6	39	34.3
722	72	2	34.4	30.6	39	34.3
723	72	3	34.4	30.6	39	34.3
724	72	4	34.4	30.6	39	34.3
725	72	5	34.4	30.6	39	34.3
726	72	6	34.4	30.6	40.3	42.2
727	72	7	34.4	30.6	36.2	33.2
729	72	9	34.4	30.6	39	34.3
731	73	1	16.3	26.2	20.5	27.3
732	73	2	16.3	26.2	20.5	27.3
733	73	3	16.3	26.2	20.5	27.3
734	73	4	16.3	26.2	20.5	27.3
735	73	5	16.3	26.2	20.5	27.3
736	73	6	16.3	26.2	40.3	42.2
737	73	7	16.3	26.2	20.5	27.3
739	73	9	16.3	26.2	20.5	27.3
741	74	1	42.3	44.9	46.3	45
742	74	2	42.3	44.9	46.3	45
743	74	3	42.3	44.9	50.5	54.5
744	74	4	42.3	44.9	46.3	45
745	74	5	42.3	44.9	46.3	45
746	74	6	42.3	44.9	47.1	42.1
747	74	7	42.3	44.9	46.3	44
749	74	9	42.3	44.9	46.3	45
751	75	1	38.5	42.7	39.2	41.9
752	75	2	38.5	42.7	39.2	41.9
753	75	3	38.5	42.7	50.5	50.3
754	75	4	38.5	42.7	39.2	41.9
755	75	5	38.5	42.7	39.2	41.9
756	75	6	38.5	42.7	47.1	42.1
757	75	7	38.5	42.7	39.2	41.9
759	75	9	38.5	42.7	39.2	41.9
761	76	1	44.2	36.2	43.1	36.5
762	76	2	44.2	36.2	43.1	36.5
763	76	3	44.2	36.2	50.5	48.4
764	76	4	44.2	36.2	43.1	36.5
765	76	5	44.2	36.2	43.1	36.5
766	76	6	44.2	36.2	47.1	42.1
767	76	7	44.2	36.2	43.1	36
769	76	9	44.2	36.2	43.1	36.5
771	77	1	46.8	38.8	46.9	39.8
772	77	2	46.8	38.8	46.9	39.8
773	77	3	46.8	38.8	50.5	50.3
774	77	4	46.8	38.8	46.9	39.8
775	77	5	46.8	38.8	46.9	39.8
776	77	6	46.8	38.8	47.1	42.1
777	77	7	46.8	38.8	46	39.4
779	77	9	46.8	38.8	46.9	39.8
781	78	1	38.7	32.2	64.6	33.3
782	78	2	38.7	32.2	64.6	33.3
783	78	3	38.7	32.2	51.1	33.3
784	78	4	38.7	32.2	51.1	33.3
785	78	5	38.7	32.2	51.1	33.3
786	78	6	38.7	32.2	42.6	31.3
787	78	7	38.7	32.2	37.6	33.3
789	78	9	38.7	32.2	38.6	33.3
791	79	1	47.3	22.6	64.6	22.8
792	79	2	47.3	22.6	66.3	22.8
793	79	3	47.3	22.6	49.3	22.8
794	79	4	47.3	22.6	51.1	22.8
795	79	5	47.3	22.6	51.1	22.8
796	79	6	47.3	22.6	42.2	31.3
797	79	7	47.3	22.6	44	22.8
799	79	9	47.3	22.6	47.5	22.8
801	80	1	34.6	32.1	64.6	32.2
802	80	2	34.6	32.1	64.6	32.2
803	80	3	34.6	32.1	51.1	32.2
804	80	4	34.6	32.1	51.1	32.2
805	80	5	34.6	32.1	51.1	32.2
806	80	6	34.6	32.1	42.2	31.3
807	80	7	34.6	32.1	35.1	32.3
809	80	9	34.6	32.1	35.1	32.2
811	81	1	40	31.8	64.6	31.5
812	81	2	40	31.8	60.3	31.5
813	81	3	40	31.8	53.6	31.5
814	81	4	40	31.8	51.1	31.5
815	81	5	40	31.8	51.1	31.5
816	81	6	40	31.8	42.1	31.3
817	81	7	40	31.8	35.8	31.5
819	81	9	40	31.8	38.8	31.5
821	82	1	41.9	40.1	64.6	39.9
822	82	2	41.9	40.1	64.6	39.9
823	82	3	41.9	40.1	51.1	39.9
824	82	4	41.9	40.1	51.1	39.9
825	82	5	41.9	40.1	51.1	39.9
