ISCO88	STDEMPST	MCAMSIS	FCAMSIS	ISEI	TREI
7143	6	37.48	41.71	29	20
7200	0	44.53	35.07	34	40
7200	1	75.23	58.6	34	40
7200	6	42.76	34.93	34	40
7210	0	42.84	37.63	31	38
7210	1	74.13	58.6	31	38
7210	6	42.33	37.63	31	38
7211	0	42.84	37.63	29	38
7211	1	74.13	58.6	29	38
7211	6	42.33	37.63	29	38
7212	0	42.33	37.63	30	39
7212	1	74.13	37.63	30	39
7212	6	42.33	37.63	30	39
7213	0	50.28	37.63	33	34
7213	1	74.13	58.6	33	34
7213	6	42.33	37.63	33	34
7214	0	42.84	37.63	30	44
7214	1	74.13	58.6	30	44
7214	6	42.33	37.63	30	44
7215	0	42.84	37.63	30	32
7215	1	74.13	58.6	30	32
7215	6	42.33	37.63	30	32
7216	0	42.84	37.63	30	26
7216	1	74.13	58.6	30	26
7216	6	42.33	37.63	30	26
7220	0	42.72	39.62	35	37
7220	1	74.13	58.6	35	37
7220	6	41.41	38.43	35	37
7221	0	55.46	58.6	33	35
7221	1	74.13	58.6	33	35
7221	6	47.46	38.43	33	35
7222	0	42.45	38.43	40	40
7222	1	74.13	58.6	40	40
7222	6	41.4	38.43	40	40
7223	0	38.83	38.43	34	38
7223	1	74.13	58.6	34	38
7223	6	38.09	38.43	34	38
7224	0	42.72	39.62	24	27
7224	1	74.13	58.6	24	27
7224	6	41.41	38.43	24	27
7230	0	45.13	39.55	34	43
7230	1	78.94	58.6	34	43
7230	6	42.13	38.43	34	43
7231	0	45.13	39.55	34	43
7231	1	78.94	58.6	34	43
7231	6	42.13	38.43	34	43
7232	0	45.13	39.55	42	50
7232	1	78.94	58.6	42	50
7232	6	42.13	38.43	42	50
7233	0	45.29	39.62	33	42
7233	1	78.94	58.6	33	42
7233	6	42.35	38.43	33	42
7234	0	39.52	38.43	23	20
7234	1	78.94	58.6	23	20
7234	6	33.89	38.43	23	20
7240	0	46.49	34.12	40	38
7240	1	70.86	58.6	40	38
7240	6	45.19	34.12	40	38
7241	0	46.49	34.12	40	38
7241	1	70.86	58.6	40	38
7241	6	45.19	34.12	40	38
7242	0	35.19	33.36	39	48
7242	1	70.86	33.36	39	48
7242	6	35.19	33.36	39	48
7243	0	47.29	40.24	41	42
7243	1	70.86	40.24	41	42
7243	6	45.94	40.24	41	42
7244	0	46.49	34.12	40	35
7244	1	70.86	58.6	40	35
7244	6	45.19	34.12	40	35
7245	0	46.49	34.12	38	36
7245	1	70.86	58.6	38	36
7245	6	45.19	34.12	38	36
7300	0	54.22	44.84	34	39
7300	1	71.78	58.6	34	39
7300	6	50.58	44.35	34	39
7310	0	59.05	45.84	38	45
7310	1	71.36	58.6	38	45
7310	6	53.87	45.45	38	45
7311	0	57.82	45.91	38	47
7311	1	74.68	58.6	38	47
7311	6	52.09	45.45	38	47
7312	0	64.07	45.45	38	33
7312	1	71.36	58.6	38	33
7312	6	64.07	45.45	38	33
7313	0	64.07	45.45	38	43
7313	1	64.07	58.6	38	43
7313	6	64.07	45.45	38	43
7320	0	49.81	37.71	28	28
7320	1	74.68	58.6	28	28
7320	6	48.68	36.66	28	28
7321	0	49.81	37.71	27	25
7321	1	74.68	58.6	27	25
7321	6	48.68	36.66	27	25
7322	0	49.81	37.71	29	37
7322	1	74.68	58.6	29	37
7322	6	48.68	36.66	29	37
7323	0	49.81	37.71	29	31
7323	1	74.68	58.6	29	31
7323	6	48.68	36.66	29	31
7324	0	49.81	37.71	29	31
7324	1	74.68	58.6	29	31
7324	6	48.68	36.66	29	31
7330	0	54.22	44.84	29	31
7330	1	71.78	58.6	29	31
7330	6	50.58	44.35	29	31
7331	0	54.22	44.84	29	31
7331	1	71.78	58.6	29	31
7331	6	50.58	44.35	29	31
7332	0	54.22	44.84	29	31
7332	1	71.78	58.6	29	31
7332	6	50.58	44.35	29	31
7340	0	50.56	45.83	40	42
7340	1	74.68	58.6	40	42
7340	6	50.56	45.83	40	42
7341	0	52.69	45.83	40	42
7341	1	74.68	58.6	40	42
7341	6	50.56	45.83	40	42
7342	0	49.18	46.29	40	41
7342	1	74.68	58.6	40	41
7342	6	47.99	45.83	40	41
7343	0	49.18	46.29	42	41
7343	1	74.68	58.6	42	41
7343	6	47.99	45.83	42	41
7344	0	50.56	46.34	40	42
7344	1	74.68	58.6	40	42
7344	6	50.56	45.83	40	42
7345	0	47.24	47.11	37	32
7345	1	74.68	58.6	37	32
7345	6	46.14	45.83	37	32
7346	0	50.56	45.83	38	52
7346	1	74.68	58.6	38	52
7346	6	50.56	45.83	38	52
7400	0	44.41	40.19	33	33
7400	1	69.69	58.01	33	33
7400	6	40.34	38.98	33	33
7410	0	42.15	40.15	30	28
7410	1	57.38	58.01	30	28
7410	6	37.65	40.15	30	28
7411	0	42.15	40.15	30	24
7411	1	57.38	40.15	30	24
7411	6	37.65	40.15	30	24
7412	0	42.15	40.15	31	33
7412	1	57.38	58.01	31	33
7412	6	37.65	40.15	31	33
7413	0	42.15	40.15	30	34
7413	1	57.38	58.01	30	34
7413	6	37.65	40.15	30	34
7414	0	42.15	40.15	30	35
7414	1	57.38	58.01	30	35
7414	6	37.65	40.15	30	35
7415	0	42.15	40.15	30	34
7415	1	57.38	58.01	30	34
7415	6	37.65	40.15	30	34
7416	0	42.15	40.15	30	34
7416	1	57.38	58.01	30	34
7416	6	37.65	40.15	30	34
7420	0	44.15	39.93	33	29
7420	1	73.91	58.6	33	29
7420	6	40.12	36.89	33	29
7421	0	39.25	39.87	33	29
7421	1	73.91	58.6	33	29
7421	6	33.47	34.98	33	29
7422	0	44.55	39.94	33	40
7422	1	73.91	58.6	33	40
7422	6	40.97	38.01	33	40
7423	0	55.04	46.79	33	36
7423	1	73.91	58.6	33	36
7423	6	33.47	34.98	33	36
7424	0	53.69	34.98	33	21
7424	1	73.91	58.6	33	21
7424	6	33.47	34.98	33	21
7430	0	49.22	42.41	36	34
7430	1	64.96	57.42	36	34
7430	6	45.48	41.39	36	34
7431	0	49.22	42.41	29	29
7431	1	64.96	57.42	29	29
7431	6	45.48	41.39	29	29
7432	0	49.22	42.41	29	32
7432	1	64.96	57.42	29	32
7432	6	45.48	41.39	29	32
7433	0	46.08	42.48	45	40
7433	1	64.96	57.42	45	40
7433	6	44.2	41.39	45	40
7434	0	49.22	42.41	36	35
7434	1	64.96	57.42	36	35
7434	6	45.48	41.39	36	35
7435	0	49.22	42.41	36	40
7435	1	64.96	57.42	36	40
7435	6	45.48	41.39	36	40
7436	0	49.22	42.41	33	26
7436	1	64.96	57.42	33	26
7436	6	45.48	41.39	33	26
7437	0	51.8	41.39	28	31
7437	1	64.96	57.42	28	31
7437	6	46.81	41.39	28	31
7440	0	51.04	35.63	31	27
7440	1	64.96	35.63	31	27
7440	6	47.56	35.63	31	27
7441	0	64.96	35.63	31	22
7441	1	64.96	35.63	31	22
7441	6	47.56	35.63	31	22
7442	0	49.39	35.63	31	27
7442	1	64.96	35.63	31	27
7442	6	47.56	35.63	31	27
7500	0	43.54	39.38	42	48
7500	1	72.9	58.19	42	48
7500	6	41.05	38.56	42	48
7510	0	43.54	39.38	42	46
7510	1	72.9	58.19	42	46
7510	6	41.05	38.56	42	46
7520	0	43.54	39.38	39	46
7520	1	72.9	58.19	39	46
7520	6	41.05	38.56	39	46
7530	0	43.54	39.38	26	37
7530	1	72.9	58.19	26	37
7530	6	41.05	38.56	26	37
8000	0	41.3	36.51	31	34
8000	1	64.86	53.87	31	34
8000	6	39.44	35.87	31	34
8100	0	38.21	37.26	30	36
8100	1	69.28	58.6	30	36
8100	6	37.31	36.81	30	36
8110	0	36.44	36.16	35	31
8110	1	69.28	58.6	35	31
8110	6	35.53	36.16	35	31
8111	0	33.83	36.16	35	34
8111	1	69.28	58.6	35	34
8111	6	33.83	36.16	35	34
8112	0	38.19	36.16	35	32
8112	1	69.28	58.6	35	32
8112	6	36.55	36.16	35	32
8113	0	36.55	36.16	35	31
8113	1	69.28	36.16	35	31
8113	6	36.55	36.16	35	31
8120	0	34.81	36.16	30	40
8120	1	69.28	58.6	30	40
8120	6	34.12	36.16	30	40
8121	0	39.84	36.16	31	45
8121	1	69.28	36.16	31	45
8121	6	39.84	36.16	31	45
8122	0	33.16	36.16	30	36
8122	1	69.28	36.16	30	36
8122	6	32.11	36.16	30	36
8123	0	34.81	36.16	28	38
8123	1	69.28	58.6	28	38
8123	6	34.12	36.16	28	38
8124	0	32.11	36.16	30	28
8124	1	69.28	58.6	30	28
8124	6	32.11	36.16	30	28
8129	0	34.81	36.16	-999	-999
8129	1	69.28	36.16	-999	-999
8129	6	34.12	36.16	-999	-999
8130	0	44.43	42.93	22	31
8130	1	69.28	58.6	22	31
8130	6	40.53	41.5	22	31
8131	0	44.51	42.42	22	31
8131	1	69.28	58.6	22	31
8131	6	40.53	41.5	22	31
8139	0	45.32	41.5	22	31
8139	1	69.28	58.6	22	31
8139	6	40.53	41.5	22	31
8140	0	39.03	36.16	27	28
8140	1	69.28	58.6	27	28
8140	6	39.03	36.16	27	28
8141	0	39.03	36.16	27	29
8141	1	69.28	58.6	27	29
8141	6	39.03	36.16	27	29
8142	0	39.03	36.16	27	28
8142	1	69.28	58.6	27	28
8142	6	39.03	36.16	27	28
8143	0	39.03	36.16	27	28
8143	1	39.03	36.16	27	28
8143	6	39.03	36.16	27	28
8150	0	38.68	32.79	35	42
8150	1	38.68	32.79	35	42
8150	6	38.68	32.79	35	42
8151	0	38.68	32.79	35	43
8151	1	69.28	58.6	35	43
8151	6	38.68	32.79	35	43
8152	0	38.68	32.79	35	43
8152	1	69.28	58.6	35	43
8152	6	38.68	32.79	35	43
8153	0	38.68	32.79	35	43
8153	1	69.28	58.6	35	43
8153	6	38.68	32.79	35	43
8154	0	38.68	32.79	35	43
8154	1	69.28	58.6	35	43
8154	6	38.68	32.79	35	43
8155	0	38.68	32.79	35	37
8155	1	69.28	58.6	35	37
8155	6	38.68	32.79	35	37
8159	0	38.68	32.79	35	43
8159	1	69.28	58.6	35	43
8159	6	38.68	32.79	35	43
8160	0	37.95	36.16	32	38
8160	1	69.28	58.6	32	38
8160	6	37.42	36.16	32	38
8161	0	37.95	36.16	33	42
8161	1	69.28	36.16	33	42
8161	6	37.42	36.16	33	42
8162	0	37.95	36.16	27	35
8162	1	69.28	58.6	27	35
8162	6	37.42	36.16	27	35
8163	0	37.95	36.16	33	34
8163	1	69.28	58.6	33	34
8163	6	37.42	36.16	33	34
8170	0	38.21	37.26	26	30
8170	1	69.28	58.6	26	30
8170	6	37.31	36.81	26	30
8171	0	38.21	37.26	26	30
8171	1	69.28	58.6	26	30
8171	6	37.31	36.81	26	30
8172	0	38.21	37.26	26	30
8172	1	69.28	58.6	26	30
8172	6	37.31	36.81	26	30
8200	0	41.83	36.2	32	34
8200	1	68.67	57.76	32	34
8200	6	38.37	35.56	32	34
8210	0	38.21	37.65	36	37
8210	1	69.28	57.76	36	37
8210	6	37.87	37.65	36	37
8211	0	37.87	37.65	36	38
8211	1	69.28	37.65	36	38
8211	6	37.87	37.65	36	38
8212	0	40.86	37.65	30	30
8212	1	69.28	37.65	30	30
8212	6	37.87	37.65	30	30
8220	0	33.73	31.68	30	43
8220	1	68.67	57.76	30	43
8220	6	33.73	31.68	30	43
8221	0	33.73	31.68	30	43
8221	1	68.67	57.76	30	43
8221	6	33.73	31.68	30	43
8222	0	33.73	31.68	30	43
8222	1	68.67	57.76	30	43
8222	6	33.73	31.68	30	43
8223	0	33.73	31.68	30	28
8223	1	33.73	31.68	30	28
8223	6	33.73	31.68	30	28
8224	0	33.73	31.68	30	43
8224	1	68.67	57.76	30	43
8224	6	33.73	31.68	30	43
8229	0	33.73	31.68	30	43
8229	1	68.67	57.76	30	43
8229	6	33.73	31.68	30	43
8230	0	33.65	31.68	30	30
8230	1	69.28	57.76	30	30
8230	6	32.52	31.68	30	30
8231	0	32.37	31.68	30	30
8231	1	69.28	31.68	30	30
8231	6	30.89	31.68	30	30
8232	0	34.12	31.68	30	30
8232	1	69.28	31.68	30	30
8232	6	33.1	31.68	30	30
8240	0	33.1	33.92	29	31
8240	1	33.1	58.6	29	31
8240	6	33.1	31.68	29	31
8250	0	41.62	38.13	38	41
8250	1	69.28	57.76	38	41
8250	6	37.81	38.13	38	41
8251	0	41.62	38.13	38	41
8251	1	69.28	57.76	38	41
8251	6	37.81	38.13	38	41
8252	0	44.1	38.13	38	32
8252	1	69.28	38.13	38	32
8252	6	37.81	38.13	38	32
8253	0	39.56	38.13	38	28
8253	1	69.28	38.13	38	28
8253	6	37.81	38.13	38	28
8260	0	37.91	35.82	30	28
8260	1	69.28	57.42	30	28
8260	6	33.89	35.06	30	28
8261	0	35.7	31.93	29	29
8261	1	69.28	57.42	29	29
8261	6	35.7	31.93	29	29
8262	0	33.69	36.2	29	29
8262	1	69.28	57.42	29	29
8262	6	31.91	36.2	29	29
8263	0	46.04	35.05	32	25
8263	1	69.28	57.42	32	25
8263	6	35.58	34.09	32	25
8264	0	34.5	39.55	24	25
8264	1	69.28	57.42	24	25
8264	6	32.76	38.79	24	25
8265	0	37.91	35.82	32	26
8265	1	69.28	57.42	32	26
8265	6	33.89	35.06	32	26
8266	0	37.91	35.82	32	28
8266	1	69.28	57.42	32	28
8266	6	33.89	35.06	32	28
8269	0	35.8	43.33	32	26
8269	1	69.28	57.42	32	26
8269	6	32.76	42.53	32	26
8270	0	41.01	33.95	29	33
8270	1	68.29	58.6	29	33
8270	6	41.01	33.95	29	33
8271	0	47.49	39.67	29	31
8271	1	68.29	58.6	29	31
8271	6	39.97	38.78	29	31
8272	0	38.7	33.95	29	34
8272	1	68.29	58.6	29	34
8272	6	38.7	33.95	29	34
8273	0	49.14	39.67	29	33
8273	1	68.29	58.6	29	33
8273	6	38.7	38.78	29	33
8274	0	50.72	42.01	29	33
8274	1	68.29	58.6	29	33
8274	6	41.01	40.87	29	33
8275	0	47.49	39.67	29	35
8275	1	68.29	58.6	29	35
8275	6	39.97	38.78	29	35
8276	0	37.97	33.95	29	45
8276	1	68.29	58.6	29	45
8276	6	37.97	33.95	29	45
8277	0	37.97	33.95	29	34
8277	1	68.29	58.6	29	34
8277	6	37.97	33.95	29	34
8278	0	40.5	33.95	29	34
8278	1	68.29	58.6	29	34
8278	6	37.97	33.95	29	34
8279	0	41.01	40.87	29	39
8279	1	68.29	58.6	29	39
8279	6	41.01	40.87	29	39
8280	0	46.02	35.96	31	33
8280	1	70.86	58.6	31	33
8280	6	45.24	35.61	31	33
8281	0	46.02	35.96	30	30
8281	1	70.86	58.6	30	30
8281	6	45.24	35.61	30	30
8282	0	50.07	35.61	34	48
8282	1	70.86	58.6	34	48
8282	6	49.17	35.61	34	48
8283	0	46.02	35.96	34	48
8283	1	70.86	58.6	34	48
8283	6	45.24	35.61	34	48
8284	0	34.6	35.96	30	30
8284	1	70.86	58.6	30	30
8284	6	34.6	35.61	30	30
8285	0	46.02	35.96	30	31
8285	1	70.86	58.6	30	31
8285	6	45.24	35.61	30	31
8286	0	46.02	35.96	30	28
8286	1	70.86	58.6	30	28
8286	6	45.24	35.61	30	28
8290	0	37.04	35.61	26	33
8290	1	37.04	35.61	26	33
8290	6	37.04	35.61	26	33
8300	0	42	40.62	32	33
8300	1	58.41	40.62	32	33
8300	6	40.99	40.62	32	33
8310	0	52.29	40.62	36	36
8310	1	58.41	40.62	36	36
8310	6	52.29	40.62	36	36
8311	0	52.29	40.62	41	43
8311	1	52.29	40.62	41	43
8311	6	52.29	40.62	41	43
8312	0	52.29	40.62	32	29
8312	1	58.41	40.62	32	29
8312	6	52.29	40.62	32	29
8320	0	52.29	40.62	34	32
8320	1	58.41	40.62	34	32
8320	6	52.29	40.62	34	32
8321	0	52.29	40.62	30	31
8321	1	58.41	40.62	30	31
8321	6	52.29	40.62	30	31
8322	0	52.29	40.62	30	31
8322	1	58.41	40.62	30	31
8322	6	52.29	40.62	30	31
8323	0	52.29	40.62	30	32
8323	1	52.29	40.62	30	32
8323	6	52.29	40.62	30	32
8324	0	52.29	40.62	34	33
8324	1	58.41	40.62	34	33
8324	6	52.29	40.62	34	33
8330	0	41.59	40.62	26	32
8330	1	58.41	40.62	26	32
8330	6	40.51	40.62	26	32
8331	0	41.59	40.62	26	31
8331	1	58.41	40.62	26	31
8331	6	40.51	40.62	26	31
8332	0	41.59	40.62	26	32
8332	1	58.41	40.62	26	32
8332	6	40.51	40.62	26	32
8333	0	41.59	40.62	28	33
8333	1	58.41	40.62	28	33
8333	6	40.51	40.62	28	33
8334	0	41.59	40.62	28	28
8334	1	58.41	40.62	28	28
8334	6	40.51	40.62	28	28
8340	0	40.51	40.62	32	29
8340	1	40.51	40.62	32	29
8340	6	40.51	40.62	32	29
8400	0	41.3	36.51	24	33
8400	1	64.86	53.87	24	33
8400	6	39.44	35.87	24	33
9000	0	37.16	38.01	20	21
9000	1	45.26	49.31	20	21
9000	6	37.03	37.88	20	21
9100	0	42.67	37.49	25	23
9100	1	49.04	52.67	25	23
9100	6	42.41	37.35	25	23
9110	0	42.67	37.49	29	25
9110	1	49.04	52.67	29	25
9110	6	42.41	37.35	29	25
9111	0	42.67	37.49	29	24
9111	1	49.04	52.67	29	24
9111	6	42.41	37.35	29	24
9112	0	42.67	37.49	28	24
9112	1	49.04	52.67	28	24
9112	6	42.41	37.35	28	24
9113	0	42.67	37.49	29	26
9113	1	49.04	52.67	29	26
9113	6	42.41	37.35	29	26
9120	0	42.67	37.49	28	12
9120	1	49.04	52.67	28	12
9120	6	42.41	37.35	28	12
9130	0	41.33	40.49	16	21
9130	1	49.04	52.67	16	21
9130	6	41.2	40.49	16	21
9131	0	45.12	40.62	16	22
9131	1	49.04	52.67	16	22
9131	6	41.2	40.49	16	22
9132	0	32.81	33.43	16	21
9132	1	49.04	52.67	16	21
9132	6	32.13	32.92	16	21
9133	0	38.94	36.28	16	22
9133	1	49.04	52.67	16	22
9133	6	38.57	35.95	16	22
9140	0	44.72	37.74	23	23
9140	1	49.04	52.67	23	23
9140	6	44.54	37.65	23	23
9141	0	44.72	37.74	23	25
9141	1	49.04	52.67	23	25
9141	6	44.54	37.65	23	25
9142	0	44.72	37.74	23	19
9142	1	49.04	52.67	23	19
9142	6	44.54	37.65	23	19
9150	0	42.23	50.46	27	20
9150	1	49.04	52.67	27	20
9150	6	41.97	50.46	27	20
9151	0	42.23	50.46	25	22
9151	1	49.04	52.67	25	22
9151	6	41.97	50.46	25	22
9152	0	42.23	50.46	27	20
9152	1	49.04	50.46	27	20
9152	6	41.97	50.46	27	20
9153	0	42.23	50.46	27	21
9153	1	49.04	52.67	27	21
9153	6	41.97	50.46	27	21
9160	0	42.67	37.49	23	13
9160	1	49.04	52.67	23	13
9160	6	42.41	37.35	23	13
9161	0	42.67	37.49	23	13
9161	1	49.04	52.67	23	13
9161	6	42.41	37.35	23	13
9162	0	42.67	37.49	23	13
9162	1	49.04	52.67	23	13
9162	6	42.41	37.35	23	13
9200	0	37.71	38.28	16	23
9200	1	37.71	38.28	16	23
9200	6	37.71	38.28	16	23
9210	0	37.71	38.28	16	23
9210	1	37.71	38.28	16	23
9210	6	37.71	38.28	16	23
9211	0	37.71	38.28	16	23
9211	1	37.71	38.28	16	23
9211	6	37.71	38.28	16	23
9212	0	37.71	38.28	16	18
9212	1	37.71	38.28	16	18
9212	6	37.71	38.28	16	18
9213	0	37.71	38.28	16	23
9213	1	37.71	38.28	16	23
9213	6	37.71	38.28	16	23
9300	0	31.72	38.43	23	18
9300	1	31.72	38.43	23	18
9300	6	31.72	38.43	23	18
9310	0	31.12	38.43	21	16
9310	1	49.04	58.6	21	16
9310	6	31.12	38.43	21	16
9311	0	31.12	38.43	21	18
9311	1	49.04	58.6	21	18
9311	6	31.12	38.43	21	18
9312	0	31.12	38.43	21	15
9312	1	49.04	58.6	21	15
9312	6	31.12	38.43	21	15
9313	0	31.12	38.43	21	15
9313	1	31.12	38.43	21	15
9313	6	31.12	38.43	21	15
9320	0	31.6	38.93	20	19
9320	1	49.04	58.6	20	19
9320	6	31.6	38.93	20	19
9321	0	31.6	38.93	20	18
9321	1	49.04	58.6	20	18
9321	6	31.6	38.93	20	18
9322	0	38.61	39.79	24	22
9322	1	49.04	58.6	24	22
9322	6	38.58	39.71	24	22
9330	0	41.22	38.43	29	20
9330	1	49.04	58.6	29	20
9330	6	41.22	38.43	29	20
9331	0	40.81	41.99	22	17
9331	1	49.04	58.6	22	17
9331	6	40.7	38.43	22	17
9332	0	40.81	41.99	22	22
9332	1	49.04	58.6	22	22
9332	6	40.7	38.43	22	22
9333	0	38.54	43.08	30	20
9333	1	49.04	58.6	30	20
9333	6	37.59	38.43	30	20
