OCCBST	OCC	EMPST	HITCS	WITCS	HISCS	WISCS
31	3	1	86.1	85.8	57.2	56.6
32	3	2	86.1	85.8	48.8	59.2
33	3	3	86.1	85.8	66.5	65.9
34	3	4	86.1	85.8	76.9	77
35	3	5	86.1	85.8	63.8	58.1
39	3	9	86.1	85.8	76.9	77
41	4	1	56.4	55.5	57.2	56.6
42	4	2	56.4	55.5	48.8	59.2
43	4	3	56.4	55.5	66.5	65.9
44	4	4	56.4	55.5	52	49.4
45	4	5	56.4	55.5	63.8	58.1
49	4	9	56.4	55.5	52	49.4
51	5	1	67.7	57.2	57.2	56.6
52	5	2	67.7	57.2	48.8	59.2
53	5	3	67.7	57.2	66.5	65.9
54	5	4	67.7	57.2	63	52.8
55	5	5	67.7	57.2	63.8	58.1
59	5	9	67.7	57.2	63	52.8
61	6	1	60.2	54	57.2	56.6
62	6	2	60.2	54	48.8	59.2
63	6	3	60.2	54	66.5	65.9
64	6	4	60.2	54	55.5	48.7
65	6	5	60.2	54	63.8	58.1
69	6	9	60.2	54	55.5	48.7
71	7	1	72.2	60.4	73.8	62.3
72	7	2	72.2	60.4	48.8	59.2
73	7	3	72.2	60.4	64.7	74.6
74	7	4	72.2	60.4	69.2	59.9
75	7	5	72.2	60.4	72.9	59.2
79	7	9	72.2	60.4	72.5	59.2
81	8	1	59.8	62	53.5	62.3
82	8	2	59.8	62	44.1	73.9
83	8	3	59.8	62	52.5	74.6
84	8	4	59.8	62	52.8	58.2
85	8	5	59.8	62	61.9	61
89	8	9	59.8	62	58.5	61.9
91	9	1	66.5	63.1	71.7	62.3
92	9	2	66.5	63.1	48.8	59.2
93	9	3	66.5	63.1	76.5	74.6
94	9	4	66.5	63.1	54.4	62.4
95	9	5	66.5	63.1	66.6	62.4
99	9	9	66.5	63.1	64.8	62.4
131	13	1	70.4	67.6	69.6	74.3
132	13	2	70.4	67.6	50.5	73.9
133	13	3	70.4	67.6	67	81.7
134	13	4	70.4	67.6	65.4	67.5
135	13	5	70.4	67.6	71.5	67.5
139	13	9	70.4	67.6	71.2	68.2
141	14	1	75.1	64.2	65.1	54.3
142	14	2	75.1	64.2	48.8	73.9
143	14	3	75.1	64.2	65.1	45.2
144	14	4	75.1	64.2	72.5	62.4
145	14	5	75.1	64.2	77.7	65.7
149	14	9	75.1	64.2	74.2	63.5
151	15	1	68.9	59.9	71.7	62.3
152	15	2	68.9	59.9	48.8	73.9
153	15	3	68.9	59.9	76.5	74.6
154	15	4	68.9	59.9	59.4	49.3
155	15	5	68.9	59.9	70.2	58.7
159	15	9	68.9	59.9	67.4	57.1
161	16	1	56.5	38.4	57.2	56.6
162	16	2	56.5	38.4	48.8	59.2
163	16	3	56.5	38.4	66.5	65.9
164	16	4	56.5	38.4	50.3	35.4
165	16	5	56.5	38.4	63.8	58.1
169	16	9	56.5	38.4	50.3	35.4
171	17	1	55.2	44.4	50.5	44.7
172	17	2	55.2	44.4	44.1	54.9
173	17	3	55.2	44.4	54.1	58.2
174	17	4	55.2	44.4	43.3	36.4
175	17	5	55.2	44.4	49.9	38.4
179	17	9	55.2	44.4	50.4	39.9
181	18	1	61.9	54.1	71.7	59.9
182	18	2	61.9	54.1	50.5	58.1
183	18	3	61.9	54.1	76.5	68.8
184	18	4	61.9	54.1	57.1	47.1
185	18	5	61.9	54.1	61.7	51.9
189	18	9	61.9	54.1	64.9	53.1
191	19	1	59.5	42.5	63.1	59.9
192	19	2	59.5	42.5	48.8	59.2
193	19	3	59.5	42.5	64.7	68.8
194	19	4	59.5	42.5	57.1	54.4
195	19	5	59.5	42.5	57.1	51.9
199	19	9	59.5	42.5	59.1	57.7
211	21	1	62.9	64.3	57.4	60
212	21	2	62.9	64.3	48.8	58.1
213	21	3	62.9	64.3	49.8	66.9
214	21	4	62.9	64.3	60.4	49.2
215	21	5	62.9	64.3	62.3	64.3
219	21	9	62.9	64.3	61.4	62.7
221	22	1	63.3	62.6	55.7	60
222	22	2	63.3	62.6	50.5	58.1
223	22	3	63.3	62.6	68.4	66.9
224	22	4	63.3	62.6	58.2	59.4
225	22	5	63.3	62.6	62.6	59.9
229	22	9	63.3	62.6	62.2	60.2
231	23	1	69.4	63.7	70.3	71.2
232	23	2	69.4	63.7	64.4	74.1
233	23	3	69.4	63.7	74.8	74.6
234	23	4	69.4	63.7	61.3	53.8
235	23	5	69.4	63.7	68.3	63.3
239	23	9	69.4	63.7	67.7	62.5
241	24	1	73.3	58.7	71.6	71.7
242	24	2	73.3	58.7	64.4	69
243	24	3	73.3	58.7	73.4	74.6
244	24	4	73.3	58.7	65.4	54.9
245	24	5	73.3	58.7	72	57.7
249	24	9	73.3	58.7	72	57.7
251	25	1	71.9	60.6	71.6	55.6
252	25	2	71.9	60.6	64.4	74.1
253	25	3	71.9	60.6	72.6	74.6
254	25	4	71.9	60.6	65.4	54.9
255	25	5	71.9	60.6	71.5	59.8
259	25	9	71.9	60.6	71	59.1
261	26	1	76.6	77	77.4	83
262	26	2	76.6	77	64.4	95.1
263	26	3	76.6	77	76.3	95.1
264	26	4	76.6	77	69.3	61.5
265	26	5	76.6	77	77.5	73.3
269	26	9	76.6	77	76.4	75.7
271	27	1	58.8	63.9	66.6	78.3
272	27	2	58.8	63.9	64.4	63.5
273	27	3	58.8	63.9	85.7	73.9
274	27	4	58.8	63.9	50.9	54.8
275	27	5	58.8	63.9	56.9	63.7
279	27	9	58.8	63.9	55.7	62.1
281	28	1	50.1	41.6	54.9	61.8
282	28	2	50.1	41.6	54.9	69
283	28	3	50.1	41.6	54.9	77.4
284	28	4	50.1	41.6	44	55.1
285	28	5	50.1	41.6	44	34.7
289	28	9	50.1	41.6	46.7	34.7
291	29	1	55.9	57.8	52.5	61.8
292	29	2	55.9	57.8	64.4	63.5
293	29	3	55.9	57.8	68.5	73.9
294	29	4	55.9	57.8	53.8	55.8
295	29	5	55.9	57.8	53.8	55.8
299	29	9	55.9	57.8	54.8	56.1
331	33	1	57.5	54.7	63.9	61.8
332	33	2	57.5	54.7	64.4	63.5
333	33	3	57.5	54.7	55.9	73.9
334	33	4	57.5	54.7	51.3	53.7
335	33	5	57.5	54.7	56	53.3
339	33	9	57.5	54.7	55.9	53.4
341	34	1	64.2	69	63.9	71.2
342	34	2	64.2	69	64.4	69
343	34	3	64.2	69	55.9	74.6
344	34	4	64.2	69	51.3	64.7
345	34	5	64.2	69	65.9	64.7
349	34	9	64.2	69	62.5	64.7
351	35	1	52.8	58.8	52.5	71.7
352	35	2	52.8	58.8	50.5	69
353	35	3	52.8	58.8	68.5	73.9
354	35	4	52.8	58.8	48.1	54.2
355	35	5	52.8	58.8	48.9	51.6
359	35	9	52.8	58.8	48.4	61
361	36	1	57.4	57.5	63.9	78.3
362	36	2	57.4	57.5	64.4	69
363	36	3	57.4	57.5	55.9	77.4
364	36	4	57.4	57.5	52.3	54.2
365	36	5	57.4	57.5	56.2	51.6
369	36	9	57.4	57.5	52.8	53.6
371	37	1	59.1	63	63.9	78.3
372	37	2	59.1	63	50.5	63.5
373	37	3	59.1	63	55.9	73.9
374	37	4	59.1	63	58.1	58.7
375	37	5	59.1	63	54.8	60.7
379	37	9	59.1	63	55.7	60.3
431	43	1	77.6	81.1	78.7	89.5
432	43	2	77.6	81.1	64.4	81.5
433	43	3	77.6	81.1	80.6	89.5
434	43	4	77.6	81.1	70.9	78.3
435	43	5	77.6	81.1	79.1	78.3
439	43	9	77.6	81.1	78.4	81.5
441	44	1	70.1	76.2	75.4	72
442	44	2	70.1	76.2	69.2	76.7
443	44	3	70.1	76.2	67.6	76.7
444	44	4	70.1	76.2	72.7	76.7
445	44	5	70.1	76.2	68.9	76.7
449	44	9	70.1	76.2	69.2	76.7
451	45	1	72.5	71.1	70.7	78.6
452	45	2	72.5	71.1	73.2	78
453	45	3	72.5	71.1	67.6	73.4
454	45	4	72.5	71.1	72.7	66.9
455	45	5	72.5	71.1	73.2	66.9
459	45	9	72.5	65.1	73.2	70.3
461	46	1	70.8	71.1	75.4	72
462	46	2	70.8	71.1	66.1	78
463	46	3	70.8	71.1	73.3	73.4
464	46	4	70.8	71.1	72.7	73.6
465	46	5	70.8	71.1	66.1	66.9
469	46	9	70.8	65.1	66.1	70.3
471	47	1	77.5	71.1	75.4	78.6
472	47	2	77.5	71.1	83.2	78
473	47	3	77.5	71.1	67.6	73.4
474	47	4	77.5	71.1	72.7	73.6
475	47	5	77.5	71.1	83.2	66.9
479	47	9	77.5	65.1	83.2	70.3
481	48	1	73.8	65.1	75.4	66.9
482	48	2	73.8	65.1	72.6	66.9
483	48	3	73.8	65.1	67.6	66.9
484	48	4	73.8	65.1	72.7	66.9
485	48	5	73.8	65.1	72.6	66.9
489	48	9	73.8	65.1	72.6	66.9
491	49	1	67.6	71.1	70.7	72
492	49	2	67.6	71.1	62.8	78
493	49	3	67.6	71.1	67.6	73.4
494	49	4	67.6	71.1	60.1	75.7
495	49	5	67.6	71.1	64.8	75.3
499	49	9	67.6	75.1	62.8	70.3
531	53	1	70.8	75.1	75.4	72
532	53	2	70.8	75.1	69	75.5
533	53	3	70.8	75.1	67.6	75.5
534	53	4	70.8	75.1	63.7	75.7
535	53	5	70.8	75.1	71.6	75.3
539	53	9	70.8	75.1	69	75.5
541	54	1	69.4	71.1	70.7	78.6
542	54	2	69.4	71.1	68	78
543	54	3	69.4	71.1	73.3	73.4
544	54	4	69.4	71.1	63.7	73.6
545	54	5	69.4	71.1	71.6	69.9
549	54	9	70.8	71.1	68	70.3
551	55	1	70	74.8	65.4	72
552	55	2	70	74.8	68.9	73.3
553	55	3	70	74.8	82.2	92.1
554	55	4	70	74.8	61.4	71.6
555	55	5	70	74.8	69.5	73.3
559	55	9	70	74.8	68.9	73.3
561	56	1	62.7	64.2	67.5	62.8
562	56	2	62.7	64.2	60.9	62.8
563	56	3	62.7	64.2	65.9	62.8
564	56	4	62.7	64.2	64.5	62.8
565	56	5	62.7	64.2	60.5	62.8
569	56	9	62.7	64.2	60.9	62.8
571	57	1	66.3	61.1	67.5	60.2
572	57	2	66.3	61.1	64.9	60.2
573	57	3	66.3	61.1	65.9	60.2
574	57	4	66.3	61.1	59.5	60.2
575	57	5	66.3	61.1	65.1	60.2
579	57	9	66.3	61.1	64.9	60.2
581	58	1	55.9	71.1	67.5	72
582	58	2	55.9	71.1	52	78
583	58	3	55.9	71.1	65.9	73.4
584	58	4	55.9	71.1	64.5	60.2
585	58	5	55.9	71.1	52	60.2
589	58	9	55.9	61.1	52	70.3
591	59	1	71.4	73.3	71.2	72
592	59	2	71.4	73.3	69.9	72.5
593	59	3	71.4	73.3	77.8	92.1
594	59	4	71.4	73.3	67.7	71.6
595	59	5	71.4	73.3	70.1	72.9
599	59	9	71.4	73.3	69.9	72.5
631	63	1	72.3	71.1	71.2	78.6
632	63	2	72.3	71.1	69.3	78
633	63	3	72.3	71.1	77.8	73.4
634	63	4	72.3	71.1	69.3	73.6
635	63	5	72.3	71.1	69.3	69.9
639	63	9	72.3	71.1	69.3	70.3
641	64	1	73.5	72.5	77.3	72
642	64	2	73.5	72.5	77.3	72
643	64	3	73.5	72.5	72.4	72
644	64	4	73.5	72.5	67.7	67.6
645	64	5	73.5	72.5	72.5	71.5
649	64	9	73.5	72.5	72.1	70.9
651	65	1	66.9	67.8	77.3	72
652	65	2	66.9	67.8	65	72
653	65	3	66.9	67.8	72.4	72
654	65	4	66.9	67.8	60.3	62.5
655	65	5	66.9	67.8	66.3	67
659	65	9	66.9	67.8	65	66.3
661	66	1	71.5	70.9	77.3	72
662	66	2	71.5	70.9	86.9	82.3
663	66	3	71.5	70.9	72.4	72
664	66	4	71.5	70.9	86.9	82.3
665	66	5	71.5	70.9	86.9	82.3
669	66	9	81.6	81.9	86.9	82.3
671	67	1	70.7	72.4	77.3	72
672	67	2	70.7	72.4	67.7	70.2
673	67	3	70.7	72.4	72.4	70.2
674	67	4	70.7	72.4	67	71.2
675	67	5	70.7	72.4	68	69.8
679	67	9	70.7	72.4	67.7	70.2
681	68	1	81.6	81.9	77.3	72
682	68	2	81.6	81.9	74.1	78
683	68	3	81.6	81.9	72.4	73.4
684	68	4	81.6	81.9	74.1	82.3
685	68	5	81.6	81.9	74.1	82.3
689	68	9	81.6	81.9	74.1	69.3
691	69	1	89.7	73.4	76.8	81.9
692	69	2	89.7	73.4	87.9	78
693	69	3	89.7	73.4	76.8	73.4
694	69	4	89.7	73.4	78.9	76.1
695	69	5	89.7	73.4	92.8	81.4
699	69	9	89.7	81.1	87.9	71.6
731	73	1	70.3	72	69.7	81.9
732	73	2	70.3	72	67.9	69.4
733	73	3	70.3	72	75.1	69.4
734	73	4	70.3	72	64.9	77.6
735	73	5	70.3	72	68.5	67.5
739	73	9	70.3	72	67.9	69.4
741	74	1	71.2	73.4	73.3	81.9
742	74	2	71.2	73.4	68.9	78
743	74	3	71.2	73.4	75.1	73.4
744	74	4	71.2	73.4	68.9	76.1
745	74	5	71.2	73.4	68.9	81.4
749	74	9	71.2	81.1	68.9	71.6
751	75	1	78.6	73.4	73.8	81.9
752	75	2	78.6	73.4	77.5	78
753	75	3	78.6	73.4	75.1	73.4
754	75	4	78.6	73.4	77.5	76.1
755	75	5	78.6	73.4	78.9	81.4
759	75	9	78.6	81.1	77.5	71.6
761	76	1	81.6	81.1	73.8	79.2
762	76	2	81.6	81.1	78.6	79.2
763	76	3	81.6	81.1	75.1	79.2
764	76	4	81.6	81.1	68.6	76.1
765	76	5	81.6	81.1	87.5	81.4
769	76	9	81.6	81.1	78.6	79.2
771	77	1	67.1	64.8	69.7	81.9
772	77	2	67.1	64.8	67.3	54.6
773	77	3	67.1	64.8	75.1	92.1
774	77	4	67.1	64.8	66.7	74.3
775	77	5	67.1	64.8	66.7	54.6
779	77	9	67.1	64.8	67.3	54.6
781	78	1	83	75.1	73.8	81.9
782	78	2	83	75.1	79.3	74.2
783	78	3	83	75.1	75.1	92.1
784	78	4	83	75.1	82.3	74.3
785	78	5	83	75.1	75.1	74.1
789	78	9	83	75.1	79.3	74.2
791	79	1	62.9	49.6	76.8	81.9
792	79	2	62.9	49.6	76.8	50.6
793	79	3	62.9	49.6	76.8	50.6
794	79	4	62.9	49.6	58	50.6
795	79	5	62.9	49.6	56.7	50.6
799	79	9	62.9	49.6	60.3	50.6
831	83	1	87.8	81	76.8	81.9
832	83	2	87.8	81	89	80
833	83	3	87.8	81	76.8	80
834	83	4	87.8	81	77.2	82.7
835	83	5	87.8	81	95.3	78.2
839	83	9	87.8	81	89	80
841	84	1	86.1	83.3	83	88.4
842	84	2	86.1	83.3	79.4	79.5
843	84	3	86.1	83.3	79.4	79.5
844	84	4	86.1	83.3	81.1	87
845	84	5	86.1	83.3	90.9	81
849	84	9	86.1	83.3	84.9	83.2
851	85	1	78.4	74	81.2	79
852	85	2	78.4	74	78.4	72.9
853	85	3	78.4	74	73.9	92.1
854	85	4	78.4	74	77.7	69
855	85	5	78.4	74	79	69
859	85	9	78.4	74	78.4	72.9
861	86	1	74.6	77.5	78.1	81.9
862	86	2	74.6	77.5	72.7	75.8
863	86	3	74.6	77.5	70.8	92.1
864	86	4	74.6	77.5	77.7	75.8
865	86	5	74.6	77.5	66.6	75.8
869	86	9	74.6	77.5	72.7	75.8
871	87	1	76	88.9	72.5	88.4
872	87	2	76	88.9	75.3	79.5
873	87	3	76	88.9	76.2	79.5
874	87	4	76	88.9	77.7	87
875	87	5	76	88.9	79.3	81
879	87	9	76	88.9	75.3	79.7
881	88	1	79.9	79.9	88	88.4
882	88	2	79.9	79.9	88	78
883	88	3	79.9	79.9	88	79.5
884	88	4	79.9	79.9	81.1	87
885	88	5	79.9	79.9	90.9	81
889	88	9	79.9	88.9	88	79.7
891	89	1	72.8	60.3	69.9	81.9
892	89	2	72.8	60.3	72.9	67.9
893	89	3	72.8	60.3	80.4	92.1
894	89	4	72.8	60.3	80.5	87
895	89	5	72.8	60.3	73	53.7
899	89	9	72.8	60.3	72.9	67.9
951	95	1	59.8	65	72.3	67.1
952	95	2	59.8	65	56.6	89.2
953	95	3	59.8	65	72.3	66.3
954	95	4	59.8	65	50	62.3
955	95	5	59.8	65	58.2	63.5
959	95	9	59.8	65	56.6	63.4
961	96	1	67.8	72.3	69	67.1
962	96	2	67.8	72.3	69.9	89.2
963	96	3	67.8	72.3	69.9	92.1
964	96	4	67.8	72.3	60.1	77.4
965	96	5	67.8	72.3	70.1	70.2
969	96	9	67.8	72.3	69.2	71
971	97	1	47.1	65.4	72.3	84.9
972	97	2	47.1	65.4	64	89.2
973	97	3	47.1	65.4	69.9	92.1
974	97	4	47.1	65.4	44.6	63.1
975	97	5	47.1	65.4	52.6	61.9
979	97	9	47.1	65.4	64	64.8
981	98	1	57.5	59.9	72.3	82.4
982	98	2	57.5	59.9	50.7	82.9
983	98	3	57.5	59.9	72.3	57.3
984	98	4	57.5	59.9	44.6	57.3
985	98	5	57.5	59.9	52.6	57.3
989	98	9	57.5	59.9	50.7	57.3
991	99	1	67.5	77.8	75.2	81.1
992	99	2	67.5	77.8	62.2	81.1
993	99	3	67.5	77.8	76.8	81.1
994	99	4	67.5	77.8	60.3	72.2
995	99	5	67.5	77.8	52	79.1
999	99	9	67.5	77.8	62.2	77.7
1031	103	1	69.4	73.3	75.2	75.8
1032	103	2	69.4	73.3	73.4	75.8
1033	103	3	69.4	73.3	75.2	75.8
1034	103	4	69.4	73.3	60.3	84
1035	103	5	69.4	73.3	72.1	71.9
1039	103	9	69.4	73.3	73.4	73.4
1041	104	1	82.8	80	75.2	92.1
1042	104	2	82.8	80	78.2	92.1
1043	104	3	82.8	80	78.2	92.1
1044	104	4	82.8	80	78.2	75.9
1045	104	5	82.8	80	78.2	82.5
1049	104	9	82.8	80	78.2	79.6
1051	105	1	67.5	70.7	75.2	82.9
1052	105	2	67.5	70.7	55.9	69.9
1053	105	3	67.5	70.7	75.2	82.9
1054	105	4	67.5	70.7	60.3	55.6
1055	105	5	67.5	70.7	52	72.6
1059	105	9	67.5	70.7	55.9	69.9
1061	106	1	69.3	60.5	75.2	82.9
1062	106	2	69.3	60.5	68.3	59.4
1063	106	3	69.3	60.5	68.3	59.4
1064	106	4	69.3	60.5	61.8	59.4
1065	106	5	69.3	60.5	72.4	59.4
1069	106	9	69.3	60.5	68.3	59.4
1131	113	1	86	78	77.3	78.6
1132	113	2	86	78	83.3	78
1133	113	3	86	78	76.8	73.4
1134	113	4	86	78	84.1	76.2
1135	113	5	86	78	86.1	68.4
1139	113	9	93	68.7	83.3	77.1
1141	114	1	94.5	68.7	77.3	78.6
1142	114	2	94.5	68.7	83.3	78
1143	114	3	94.5	68.7	76.8	73.4
1144	114	4	94.5	68.7	84.1	68.4
1145	114	5	94.5	68.7	86.1	68.4
1149	114	9	94.5	68.7	83.3	77.1
1151	115	1	86	78	77.3	78.6
1152	115	2	86	78	83.3	78
1153	115	3	86	78	76.8	73.4
1154	115	4	86	78	84.1	68.4
1155	115	5	86	78	86.1	68.4
1159	115	9	93	68.7	83.3	77.1
1161	116	1	93	78	77.3	78.6
1162	116	2	93	78	83.3	78
1163	116	3	93	78	76.8	73.4
1164	116	4	93	78	84.1	68.4
1165	116	5	93	78	86.1	78.8
1169	116	9	93	68.7	83.3	77.1
1171	117	1	86	78	77.3	78.6
1172	117	2	86	78	83.3	78
1173	117	3	86	78	76.8	73.4
1174	117	4	86	78	79.5	76.2
1175	117	5	86	78	89.1	78.8
1179	117	9	86	78	83.3	77.1
1181	118	1	86	78	77.3	78.6
1182	118	2	86	78	83.3	78
1183	118	3	86	78	76.8	73.4
1184	118	4	86	78	84.1	89.1
1185	118	5	86	78	86.1	89.1
1189	118	9	99	88.6	83.3	77.1
1191	119	1	99	88.6	99	89.1
1192	119	2	99	88.6	99	89.1
1193	119	3	99	88.6	99	89.1
1194	119	4	99	88.6	99	89.1
1195	119	5	99	88.6	99	89.1
1199	119	9	99	88.6	99	89.1
1231	123	1	86	78	77.3	78.6
1232	123	2	86	78	83.3	78
1233	123	3	86	78	76.8	73.4
1234	123	4	86	78	99	89.1
1235	123	5	86	78	99	89.1
1239	123	9	99	88.6	83.3	77.1
1241	124	1	86	78	77.3	78.6
1242	124	2	86	78	83.3	78
1243	124	3	86	78	76.8	73.4
1244	124	4	86	78	99	76.2
1245	124	5	86	78	99	78.8
1249	124	9	99	78	83.3	77.1
1251	125	1	86	78	77.3	78.6
1252	125	2	86	78	83.3	78
1253	125	3	86	78	76.8	73.4
1254	125	4	86	78	99	89.1
1255	125	5	86	78	99	89.1
1259	125	9	99	88.6	83.3	77.1
1261	126	1	86	78	77.3	78.6
1262	126	2	86	78	83.3	78
1263	126	3	86	78	76.8	73.4
1264	126	4	86	78	99	89.1
1265	126	5	86	78	99	78.8
1269	126	9	99	88.6	83.3	77.1
1271	127	1	64.5	78	84.9	68.4
1272	127	2	64.5	78	84.9	68.4
1273	127	3	64.5	78	84.9	68.4
1274	127	4	64.5	78	84.1	68.4
1275	127	5	64.5	78	86.1	68.4
1279	127	9	64.5	68.7	84.9	68.4
1281	128	1	87.7	75.3	91.2	73.2
1282	128	2	87.7	75.3	91.2	73.2
1283	128	3	87.7	75.3	91.2	73.2
1284	128	4	87.7	75.3	91.2	73.2
1285	128	5	87.7	75.3	91.2	73.2
1289	128	9	87.7	75.3	91.2	73.2
1291	129	1	86	78	77.3	78.6
1292	129	2	86	78	83.3	78
1293	129	3	86	78	76.8	73.4
1294	129	4	86	78	99	72.5
1295	129	5	86	78	99	72.5
1299	129	9	99	75.5	83.3	77.1
1331	133	1	86	78	77.3	78.6
1332	133	2	86	78	83.3	78
1333	133	3	86	78	76.8	73.4
1334	133	4	86	78	99	72.5
1335	133	5	86	78	99	72.5
1339	133	9	99	75.5	83.3	77.1
1341	134	1	99	75.5	99	72.5
1342	134	2	99	75.5	99	72.5
1343	134	3	99	75.5	99	72.5
1344	134	4	99	75.5	99	72.5
1345	134	5	99	75.5	99	72.5
1349	134	9	99	75.5	99	72.5
1351	135	1	86	78	77.3	78.6
1352	135	2	86	78	83.3	78.6
1353	135	3	86	78	76.8	78.6
1354	135	4	86	78	87.4	78.6
1355	135	5	86	78	87.6	78.6
1359	135	9	99	78.3	83.3	78.6
1361	136	1	86	78	77.3	78.6
1362	136	2	86	78	83.3	78
1363	136	3	86	78	76.8	73.4
1364	136	4	86	78	65.6	76.2
1365	136	5	86	78	65.6	78.8
1369	136	9	69.8	78	83.3	77.1
1371	137	1	92.9	72.4	88.6	72.1
1372	137	2	92.9	72.4	88.6	72.1
1373	137	3	92.9	72.4	88.6	72.1
1374	137	4	92.9	72.4	88.6	72.1
1375	137	5	92.9	72.4	88.6	72.1
1379	137	9	92.9	72.4	88.6	72.1
1381	138	1	86	78	77.3	78.6
1382	138	2	86	78	83.3	78
1383	138	3	86	78	76.8	73.4
1384	138	4	86	78	65.6	72
1385	138	5	86	78	65.6	72
1389	138	9	69.8	75.7	83.3	77.1
1391	139	1	86	78	77.3	78.6
1392	139	2	86	78	83.3	78
1393	139	3	86	78	76.8	73.4
1394	139	4	86	78	87.4	78.6
1395	139	5	86	78	87.6	78.6
1399	139	9	99	78.3	83.3	77.1
1431	143	1	83.8	79.3	84.1	77.6
1432	143	2	83.8	79.3	84.1	77.6
1433	143	3	83.8	79.3	84.1	77.6
1434	143	4	83.8	79.3	84.1	77.6
1435	143	5	83.8	79.3	87.6	77.6
1439	143	9	83.8	79.3	84.1	77.6
1441	144	1	86	84.8	77.3	87.1
1442	144	2	86	84.8	83.3	87.1
1443	144	3	86	84.8	76.8	87.1
1444	144	4	86	84.8	87.4	87.1
1445	144	5	86	84.8	87.6	87.1
1449	144	9	69.8	84.8	83.3	87.1
1451	145	1	99	78.3	87.5	78.6
1452	145	2	99	78.3	87.5	78
1453	145	3	99	78.3	87.5	73.4
1454	145	4	99	78.3	87.4	78.6
1455	145	5	99	78.3	87.6	78.6
1459	145	9	99	78.3	87.5	77.1
1461	146	1	86	78	77.3	78.6
1462	146	2	86	78	83.3	78
1463	146	3	86	78	76.8	73.4
1464	146	4	86	78	79.5	78.6
1465	146	5	86	78	89.1	78.6
1469	146	9	86	78.3	83.3	77.1
1471	147	1	86	78	77.3	78.6
1472	147	2	86	78	83.3	78
1473	147	3	86	78	76.8	73.4
1474	147	4	86	78	87.4	78.6
1475	147	5	86	78	87.6	78.6
1479	147	9	99	78.3	83.3	77.1
1481	148	1	86	78	77.3	78.6
1482	148	2	86	78	83.3	78
1483	148	3	86	78	76.8	73.4
1484	148	4	86	78	87.4	78.6
1485	148	5	86	78	87.6	78.6
1489	148	9	99	78.3	83.3	77.1
1491	149	1	86	78	77.3	78.6
1492	149	2	86	78	83.3	78
1493	149	3	86	78	76.8	73.4
1494	149	4	86	78	79.5	72
1495	149	5	86	78	89.1	72
1499	149	9	86	75.7	83.3	77.1
1531	153	1	69.8	75.7	65.6	72
1532	153	2	69.8	75.7	65.6	72
1533	153	3	69.8	75.7	65.6	72
1534	153	4	69.8	75.7	65.6	72
1535	153	5	69.8	75.7	65.6	72
1539	153	9	69.8	75.7	65.6	72
1541	154	1	86	78.4	83	77.6
1542	154	2	86	78.4	83	77.6
1543	154	3	86	78.4	83	77.6
1544	154	4	86	78.4	79.9	76.7
1545	154	5	86	78.4	88	79
1549	154	9	86	78.4	83	77.6
1551	155	1	64.1	62.1	64.9	63.7
1552	155	2	64.1	62.1	65.8	63.7
1553	155	3	64.1	62.1	72.7	63.7
1554	155	4	64.1	62.1	51.5	47.9
1555	155	5	64.1	62.1	65.8	61.1
1559	155	9	59.3	62.1	65.8	59.9
1561	156	1	65.2	68.6	64.9	74.6
1562	156	2	65.2	68.6	62	66.1
1563	156	3	65.2	68.6	72.7	60.2
1564	156	4	65.2	68.6	61.7	65.3
1565	156	5	65.2	68.6	63.5	68.7
1569	156	9	65.2	68.6	62	66.1
1571	157	1	66.3	71.4	64.9	74.6
1572	157	2	66.3	71.4	62.7	69.7
1573	157	3	66.3	71.4	72.7	60.2
1574	157	4	66.3	71.4	62.1	68.5
1575	157	5	66.3	71.4	64.7	73
1579	157	9	66.3	71.4	62.7	69.7
1581	158	1	59.3	65.8	64.9	63.7
1582	158	2	59.3	65.8	51.5	63.7
1583	158	3	59.3	65.8	72.7	63.7
1584	158	4	59.3	65.8	51.5	63.7
1585	158	5	59.3	65.8	65.8	62.6
1589	158	9	59.3	65.8	51.5	63.3
1591	159	1	57.8	72.1	64.9	76.5
1592	159	2	57.8	72.1	72.7	60.2
1593	159	3	57.8	72.1	72.7	60.2
1594	159	4	57.8	72.1	51.3	67.3
1595	159	5	57.8	72.1	60	70.8
1599	159	9	57.8	72.1	56.5	71.2
1631	163	1	69	74.9	64.9	76.5
1632	163	2	69	74.9	64.5	60.2
1633	163	3	69	74.9	72.7	60.2
1634	163	4	69	74.9	62.2	74.2
1635	163	5	69	74.9	69.2	75
1639	163	9	69	74.9	64.5	74.5
1641	164	1	77.1	73.8	88.2	89.1
1642	164	2	77.1	73.8	75.3	76.5
1643	164	3	77.1	73.8	75.3	89.1
1644	164	4	77.1	73.8	72.6	66.7
1645	164	5	77.1	73.8	78.5	75.6
1649	164	9	77.1	73.8	75.3	70.1
1651	165	1	75.8	80.1	88.2	89.1
1652	165	2	75.8	80.1	72.7	79.4
1653	165	3	75.8	80.1	89.5	89.1
1654	165	4	75.8	80.1	73.9	76.7
1655	165	5	75.8	80.1	71.6	80.6
1659	165	9	75.8	80.1	72.7	79.4
1661	166	1	79.5	78.7	88.2	89.1
1662	166	2	79.5	78.7	80.6	80.6
1663	166	3	79.5	78.7	89.5	89.1
1664	166	4	79.5	78.7	81.2	80.3
1665	166	5	79.5	78.7	78.8	79.3
1669	166	9	79.5	78.7	80.6	80.6
1671	167	1	86.9	85	93.5	94.4
