   29    -6     1  66.0  65.5  9.07009.7   .70  .0  .0
   29    -5     2  66.0  92.9  9.07009.7   .70  .0  .0
   29     3     3  54.7  76.2  9.07009.7   .70  .0  .0
   29    -4     4  66.0  65.5  9.07009.7   .70  .0  .0
   29    -3     5  66.0  65.5  9.07009.7   .70  .0  .0
   29    -2     6  57.9  69.3  9.07009.7   .70  .0  .0
   29    -1     7  66.0  65.1  9.07009.7  6.00 3.0 3.0
   30     2    -3  77.6  78.0                         
   30     4    -2  73.1  73.7                         
   30     6    -1  75.0  77.3                         
   30     0     0  75.1  77.4                         
   30    -6     1  79.6  79.6  9.08009.8  5.10 2.0 1.0
   30    -5     2  73.1  73.7  9.08009.8  5.10 2.0 1.0
   30     3     3  80.6  78.7  9.08009.8  5.10 2.0 1.0
   30    -4     4  82.4  73.9  9.08009.8  1.20 2.0 1.0
   30    -3     5  82.4  73.9  9.08009.8  2.20 2.0 2.0
   30    -2     6  75.4  77.0  9.08009.8   .70  .0  .0
   30    -1     7  70.9  79.2  9.08009.8  5.10 2.0 2.0
   31     2    -3  74.6  83.2                         
   31     4    -2  78.4  82.5                         
   31     6    -1  86.3  99.0                         
   31     0     0  86.3  99.0                         
   31    -6     1  70.4  65.9 10.01010.1   .70  .0  .0
   31    -5     2  86.3  99.0 10.01010.1   .70  .0  .0
   31     3     3  67.2  84.7 10.01010.1   .70  .0  .0
   31    -4     4  86.3  99.0 10.01010.1   .70  .0  .0
   31    -3     5  86.3  99.0 10.01010.1   .70  .0  .0
   31    -2     6  86.3  99.0 10.01010.1   .70  .0  .0
   31    -1     7  86.3  99.0 10.01010.1  4.00 1.0 1.0
   32     2    -3  67.8  84.5                         
   32     4    -2  69.5  83.9                         
   32     6    -1  69.7  83.6                         
   32     0     0  69.7  83.6                         
   32    -6     1  70.4  65.9 10.02010.2  5.10 2.0 1.0
   32    -5     2  69.5  83.9 10.02010.2  5.10 2.0 1.0
   32     3     3  67.2  84.7 10.02010.2  5.10 2.0 1.0
   32    -4     4  72.3  69.9 10.02010.2  1.20 2.0 1.0
   32    -3     5  72.3  69.9 10.02010.2  2.20 2.0 2.0
   32    -2     6  76.7  90.6 10.02010.2   .70  .0  .0
   32    -1     7  69.6  83.7 10.02010.2  5.10 2.0 2.0
   33     2    -3  71.6  78.2                         
   33     4    -2  71.6  80.4                         
   33     6    -1  71.7  79.6                         
   33     0     0  71.7  79.6                         
   33    -6     1  69.7  67.9 11.00011.0  5.10 2.0 1.0
   33    -5     2  71.6  80.4 11.00011.0  5.10 2.0 1.0
   33     3     3  71.6  76.9 11.00011.0  5.10 2.0 2.0
   33    -4     4  72.3  67.9 11.00011.0  1.20 2.0 1.0
   33    -3     5  72.3  67.9 11.00011.0  2.20 2.0 2.0
   33    -2     6  70.9  79.7 11.00011.0   .70  .0  .0
   33    -1     7  71.6  80.4 11.00011.0  5.10 2.0 2.0
   34     2    -3  66.6  67.6                         
   34     4    -2  57.4  68.5                         
   34     6    -1  57.7  68.6                         
   34     0     0  57.8  68.6                         
   34    -6     1  68.9  82.5 12.01012.1  5.10 2.0 1.0
   34    -5     2  57.4  68.5 12.01012.1  5.10 2.0 5.0
   34     3     3  68.9  67.5 12.01012.1  5.10 2.0 6.0
   34    -4     4  72.1  68.3 12.01012.1  1.20 2.0 1.0
   34    -3     5  72.1  68.3 12.01012.1  2.20 2.0 2.0
   34    -2     6  65.7  68.6 12.01012.1   .70  .0  .0
   34    -1     7  56.2  68.6 12.01012.1  5.10 2.0 2.0
   35     2    -3  83.7  90.5                         
   35     4    -2  83.7  90.5                         
   35     6    -1  83.7  90.5                         
   35     0     0  83.7  90.5                         
   35    -6     1  83.7  90.5 12.02012.2   .70  .0  .0
   35    -5     2  83.7  90.5 12.02012.2   .70  .0  .0
   35     3     3  83.7  90.5 12.02012.2   .70  .0  .0
   35    -4     4  83.7  90.5 12.02012.2   .70  .0  .0
   35    -3     5  83.7  90.5 12.02012.2   .70  .0  .0
   35    -2     6  83.7  90.5 12.02012.2   .70  .0  .0
   35    -1     7  83.7  90.5 12.02012.2  4.00 1.0 1.0
   36     2    -3  83.2  75.0                         
   36     4    -2  83.3  61.2                         
   36     6    -1  90.0  77.4                         
   36     0     0  89.1  77.1                         
   36    -6     1  83.3  61.2 12.03012.3  3.00 1.0 1.0
   36    -5     2  83.3  61.2 12.03012.3  3.00 1.0 1.0
   36     3     3  83.2  75.7 12.03012.3  3.00 1.0 1.0
   36    -4     4  81.7  77.1 12.03012.3   .70  .0  .0
   36    -3     5  81.7  77.1 12.03012.3   .70  .0  .0
   36    -2     6  81.4  77.1 12.03012.3   .70  .0  .0
   36    -1     7  90.0  77.4 12.03012.3  4.00 1.0 1.0
   37     2    -3  63.8  64.4                         
   37     4    -2  63.8  64.4                         
   37     6    -1  63.8  49.1                         
   37     0     0  63.8  50.0                         
   37    -6     1  63.8  51.9 13.01013.1  1.10 2.0 1.0
   37    -5     2  63.8  64.4 13.01013.1  2.10 2.0 2.0
   37     3     3  63.8  64.4 13.01013.1 12.00 2.0 2.0
   37    -4     4  63.8  47.5 13.01013.1  1.20 2.0 1.0
   37    -3     5  63.8  47.5 13.01013.1  2.20 2.0 2.0
   37    -2     6  63.8  51.9 13.01013.1   .70  .0  .0
   37    -1     7  63.8  51.8 13.01013.1  7.00 2.0 3.0
   38     2    -3  59.1  60.0                         
   38     4    -2  59.1  62.5                         
   38     6    -1  46.5  69.0                         
   38     0     0  46.7  67.3                         
   38    -6     1  59.1  67.7 13.02013.2   .20  .0  .0
   38    -5     2  59.1  62.5 13.02013.2  2.10 3.0 2.0
   38     3     3  52.6  52.0 13.02013.2 12.00 3.0 2.0
   38    -4     4  55.9  67.7 13.02013.2   .70  .0  .0
   38    -3     5  55.9  67.7 13.02013.2   .70  .0  .0
   38    -2     6  53.2  67.7 13.02013.2   .70  .0  .0
   38    -1     7  46.5  69.0 13.02013.2  6.00 3.0 4.0
   39     2    -3  72.2  64.5                         
   39     4    -2  71.6  64.2                         
   39     6    -1  71.6  60.1                         
   39     0     0  71.6  60.1                         
   39    -6     1  73.5  64.2 13.03013.3   .40  .0  .0
   39    -5     2  69.6  64.2 13.03013.3   .50  .0  .0
   39     3     3  73.5  65.1 13.03013.3   .70  .0  .0
   39    -4     4  72.7  63.8 13.03013.3  1.20 2.0 1.0
   39    -3     5  72.7  63.8 13.03013.3  2.20 2.0 2.0
   39    -2     6  69.6  64.2 13.03013.3   .70  .0  .0
   39    -1     7  71.3  59.7 13.03013.3  5.10 2.0 2.0
   40     2    -3  84.6  87.2                         
   40     4    -2  86.0  61.2                         
   40     6    -1  86.4  89.9                         
   40     0     0  85.6  89.4                         
   40    -6     1  84.4  61.2 14.00014.0  3.00 1.0 2.0
   40    -5     2  86.0  61.2 14.00014.0  3.00 1.0 2.0
   40     3     3  84.4  89.9 14.00014.0  3.00 1.0 2.0
   40    -4     4  86.0  61.2 14.00014.0   .70  .0  .0
   40    -3     5  86.0  61.2 14.00014.0   .70  .0  .0
   40    -2     6  86.0  61.2 14.00014.0   .70  .0  .0
   40    -1     7  86.4  89.9 14.00014.0  4.00 1.0 2.0
   41     2    -3  89.6  92.2                         
   41     4    -2  89.1  92.4                         
   41     6    -1  92.5  91.7                         
   41     0     0  91.4  91.8                         
   41    -6     1  80.8  93.9 15.01015.1  3.00 1.0 1.0
   41    -5     2  89.1  92.4 15.01015.1  3.00 1.0 1.0
   41     3     3  92.5  91.7 15.01015.1  3.00 1.0 1.0
   41    -4     4  89.1  92.4 15.01015.1   .70  .0  .0
   41    -3     5  89.1  92.4 15.01015.1   .70  .0  .0
   41    -2     6  89.1  92.4 15.01015.1   .70  .0  .0
   41    -1     7  92.5  91.7 15.01015.1  4.00 1.0 1.0
   42     2    -3  87.7  94.5                         
   42     4    -2  88.2  94.5                         
   42     6    -1  86.3  94.5                         
   42     0     0  87.5  94.5                         
   42    -6     1  89.6  93.9 15.02015.2  3.00 1.0 1.0
   42    -5     2  88.2  94.5 15.02015.2  3.00 1.0 1.0
   42     3     3  86.3  94.5 15.02015.2  3.00 1.0 1.0
   42    -4     4  88.2  94.5 15.02015.2   .70  .0  .0
   42    -3     5  88.2  94.5 15.02015.2   .70  .0  .0
   42    -2     6  88.2  94.5 15.02015.2   .70  .0  .0
   42    -1     7  86.3  94.5 15.02015.2  4.00 1.0 1.0
   43     2    -3  53.9  61.8                         
   43     4    -2  53.2  58.0                         
   43     6    -1  53.2  57.9                         
   43     0     0  53.2  57.9                         
   43    -6     1  53.2  78.1 16.00016.0  5.10 2.0 1.0
   43    -5     2  53.2  58.0 16.00016.0  5.10 2.0 1.0
   43     3     3  57.9  64.3 16.00016.0  5.10 2.0 2.0
   43    -4     4  57.5  62.4 16.00016.0  1.20 2.0 1.0
   43    -3     5  57.5  62.4 16.00016.0  2.20 2.0 2.0
   43    -2     6  57.4  60.9 16.00016.0  5.10 2.0 2.0
   43    -1     7  51.3  57.3 16.00016.0  5.10 2.0 3.0
   44     2    -3  75.9  88.8                         
   44     4    -2  75.5  86.9                         
   44     6    -1  78.0  85.9                         
   44     0     0  77.3  86.5                         
