ISCO88	STDEMPST	MCAMSIS	FCAMSIS	ISEI	TREI
7130	1	50.67	48.64	34	37
7130	6	41.49	39.55	34	37
7131	0	39.59	39.55	19	31
7131	1	50.67	48.64	19	31
7131	6	36.82	39.55	19	31
7132	0	39.38	39.55	30	31
7132	1	50.67	48.64	30	31
7132	6	36.82	39.55	30	31
7133	0	36.82	39.55	31	31
7133	1	50.67	48.64	31	31
7133	6	36.82	39.55	31	31
7134	0	39.59	39.55	34	28
7134	1	50.67	48.64	34	28
7134	6	36.82	39.55	34	28
7135	0	36.82	39.55	26	26
7135	1	50.67	39.55	26	26
7135	6	36.82	39.55	26	26
7136	0	43.77	39.55	33	34
7136	1	50.67	39.55	33	34
7136	6	41.58	39.55	33	34
7137	0	48.36	39.55	37	44
7137	1	50.67	48.64	37	44
7137	6	48.02	39.55	37	44
7139	0	43.22	39.55	-999	-999
7139	1	50.67	48.64	-999	-999
7139	6	41.49	39.55	-999	-999
7140	0	42.22	40.06	29	31
7140	1	46.08	48.64	29	31
7140	6	41.29	39.55	29	31
7141	0	40.2	39.55	29	31
7141	1	46.08	48.64	29	31
7141	6	38.99	39.55	29	31
7142	0	45.45	39.55	32	29
7142	1	46.08	48.64	32	29
7142	6	45.34	39.55	32	29
7143	0	45.66	40.69	29	20
7143	1	46.08	48.64	29	20
7143	6	45.34	39.55	29	20
7200	0	46.03	39.22	34	40
7200	1	53.93	48.64	34	40
7200	6	45.39	38.55	34	40
7210	0	40.49	35.01	31	38
7210	1	49.87	48.64	31	38
7210	6	39.7	34.51	31	38
7211	0	43.83	34.51	29	38
7211	1	49.87	48.64	29	38
7211	6	43.55	34.51	29	38
7212	0	37.11	34.51	30	39
7212	1	49.87	48.64	30	39
7212	6	36.59	34.51	30	39
7213	0	42.27	37.33	33	34
7213	1	49.87	48.64	33	34
7213	6	40.42	34.51	33	34
7214	0	43.53	34.51	30	44
7214	1	49.87	48.64	30	44
7214	6	43.11	34.51	30	44
7215	0	40.49	35.01	30	32
7215	1	49.87	48.64	30	32
7215	6	39.7	34.51	30	32
7216	0	40.49	35.01	30	26
7216	1	49.87	48.64	30	26
7216	6	39.7	34.51	30	26
7220	0	44.59	38.61	35	37
7220	1	57.91	48.64	35	37
7220	6	42.48	38.61	35	37
7221	0	47.19	38.61	33	35
7221	1	57.91	38.61	33	35
7221	6	43.41	38.61	33	35
7222	0	47.46	38.61	40	40
7222	1	57.91	38.61	40	40
7222	6	45.68	38.61	40	40
7223	0	45.58	38.61	34	38
7223	1	57.91	38.61	34	38
7223	6	43.41	38.61	34	38
7224	0	40.51	38.61	24	27
7224	1	57.91	38.61	24	27
7224	6	39.01	38.61	24	27
7230	0	46.23	34.24	34	43
7230	1	50.07	48.64	34	43
7230	6	46.02	33.28	34	43
7231	0	46.51	41.96	34	43
7231	1	51.41	48.64	34	43
7231	6	45.89	38.61	34	43
7232	0	46.99	34.24	42	50
7232	1	51.41	48.64	42	50
7232	6	45.89	33.28	42	50
7233	0	46.08	32.46	33	42
7233	1	46.08	48.64	33	42
7233	6	46.08	32.46	33	42
7234	0	46.23	34.24	23	20
7234	1	50.07	48.64	23	20
7234	6	46.02	33.28	23	20
7240	0	51.44	44.95	40	38
7240	1	58.18	48.64	40	38
7240	6	50.85	44.37	40	38
7241	0	51.35	44.64	40	38
7241	1	58.18	48.64	40	38
7241	6	50.52	44.37	40	38
7242	0	50.52	44.37	39	48
7242	1	58.18	48.64	39	48
7242	6	50.52	44.37	39	48
7243	0	56.83	44.37	41	42
7243	1	58.18	48.64	41	42
7243	6	56.75	44.37	41	42
7244	0	45.49	44.37	40	35
7244	1	58.18	48.64	40	35
7244	6	45.49	44.37	40	35
7245	0	45.49	48.64	38	36
7245	1	58.18	48.64	38	36
7245	6	45.49	44.37	38	36
7300	0	44.13	43.79	34	39
7300	1	55.11	48.64	34	39
7300	6	42.26	43.38	34	39
7310	0	43.87	41.94	38	45
7310	1	55.11	48.64	38	45
7310	6	40.5	40.59	38	45
7311	0	45.37	42.2	38	47
7311	1	55.11	48.64	38	47
7311	6	40.5	40.59	38	47
7312	0	40.5	41.94	38	33
7312	1	55.11	48.64	38	33
7312	6	40.5	40.59	38	33
7313	0	47.81	40.59	38	43
7313	1	55.11	48.64	38	43
7313	6	40.5	40.59	38	43
7320	0	39.19	40.59	28	28
7320	1	55.11	48.64	28	28
7320	6	36.92	40.59	28	28
7321	0	44.98	40.59	27	25
7321	1	55.11	40.59	27	25
7321	6	34.84	40.59	27	25
7322	0	34.84	40.59	29	37
7322	1	55.11	40.59	29	37
7322	6	34.84	40.59	29	37
7323	0	40.5	40.59	29	31
7323	1	55.11	40.59	29	31
7323	6	40.5	40.59	29	31
7324	0	38.22	40.59	29	31
7324	1	55.11	40.59	29	31
7324	6	34.84	40.59	29	31
7330	0	55.11	44.62	29	31
7330	1	55.11	48.64	29	31
7330	6	42.26	40.59	29	31
7331	0	55.11	45.96	29	31
7331	1	55.11	48.64	29	31
7331	6	55.11	40.59	29	31
7332	0	55.11	40.59	29	31
7332	1	55.11	48.64	29	31
7332	6	55.11	40.59	29	31
7340	0	50.73	46.62	40	42
7340	1	55.11	48.64	40	42
7340	6	50.23	46.5	40	42
7341	0	50.23	46.62	40	42
7341	1	55.11	48.64	40	42
7341	6	50.23	46.5	40	42
7342	0	50.73	46.62	40	41
7342	1	55.11	48.64	40	41
7342	6	50.23	46.5	40	41
7343	0	50.23	47.57	42	41
7343	1	55.11	48.64	42	41
7343	6	50.23	46.5	42	41
7344	0	50.92	46.5	40	42
7344	1	55.11	48.64	40	42
7344	6	50.23	46.5	40	42
7345	0	50.23	46.5	37	32
7345	1	55.11	48.64	37	32
7345	6	50.23	46.5	37	32
7346	0	50.89	46.62	38	52
7346	1	55.11	48.64	38	52
7346	6	50.23	46.5	38	52
7400	0	43.68	40.92	33	33
7400	1	51.78	46.95	33	33
7400	6	42.22	40.18	33	33
7410	0	44.8	36.37	30	28
7410	1	47.56	36.37	30	28
7410	6	44.6	36.37	30	28
7411	0	42.21	36.37	30	24
7411	1	42.21	36.37	30	24
7411	6	42.21	36.37	30	24
7412	0	48.63	36.37	31	33
7412	1	48.63	36.37	31	33
7412	6	48.63	36.37	31	33
7413	0	48.63	36.37	30	34
7413	1	47.56	36.37	30	34
7413	6	48.63	36.37	30	34
7414	0	48.63	36.37	30	35
7414	1	47.56	36.37	30	35
7414	6	48.63	36.37	30	35
7415	0	44.8	36.37	30	34
7415	1	47.56	36.37	30	34
7415	6	44.6	36.37	30	34
7416	0	44.8	36.37	30	34
7416	1	47.56	36.37	30	34
7416	6	44.6	36.37	30	34
7420	0	43.55	41.02	33	29
7420	1	54.6	48.64	33	29
7420	6	41.24	39.45	33	29
7421	0	42.4	39.45	33	29
7421	1	54.6	48.64	33	29
7421	6	41.24	39.45	33	29
7422	0	43.83	41.42	33	40
7422	1	54.6	48.64	33	40
7422	6	41.24	39.45	33	40
7423	0	41.24	42.51	33	36
7423	1	54.6	48.64	33	36
7423	6	41.24	39.45	33	36
7424	0	43.55	39.45	33	21
7424	1	54.6	48.64	33	21
7424	6	41.24	39.45	33	21
7430	0	42.5	43.65	36	34
7430	1	42.5	48.64	36	34
7430	6	42.5	43.04	36	34
7431	0	42.5	42.41	29	29
7431	1	42.5	48.64	29	29
7431	6	42.5	42.41	29	29
7432	0	42.5	43.19	29	32
7432	1	42.5	48.64	29	32
7432	6	42.5	42.41	29	32
7433	0	42.5	43.86	45	40
7433	1	42.5	48.64	45	40
7433	6	42.5	43.27	45	40
7434	0	42.5	43.27	36	35
7434	1	42.5	48.64	36	35
7434	6	42.5	43.27	36	35
7435	0	42.5	43.27	36	40
7435	1	42.5	48.64	36	40
7435	6	42.5	43.27	36	40
7436	0	42.5	43.27	33	26
7436	1	42.5	48.64	33	26
7436	6	42.5	43.27	33	26
7437	0	42.5	44.46	28	31
7437	1	42.5	48.64	28	31
7437	6	42.5	43.27	28	31
7440	0	42.5	33.08	31	27
7440	1	42.5	48.64	31	27
7440	6	42.5	32.49	31	27
7441	0	42.5	32.49	31	22
7441	1	42.5	48.64	31	22
7441	6	42.5	32.49	31	22
7442	0	42.5	33.25	31	27
7442	1	42.5	48.64	31	27
7442	6	42.5	32.49	31	27
7500	0	44.02	40.98	42	48
7500	1	51.5	47.55	42	48
7500	6	43.09	40.3	42	48
7510	0	44.02	40.98	42	46
7510	1	51.5	47.55	42	46
7510	6	43.09	40.3	42	46
7520	0	44.02	40.98	39	46
7520	1	51.5	47.55	39	46
7520	6	43.09	40.3	39	46
7530	0	44.02	40.98	26	37
7530	1	51.5	47.55	26	37
7530	6	43.09	40.3	26	37
8000	0	40.52	40.05	31	34
8000	1	49.75	52.67	31	34
8000	6	39.56	39.71	31	34
8100	0	38.76	42.4	30	36
8100	1	54.77	52.67	30	36
8100	6	38.27	42.01	30	36
8110	0	35.56	39.27	35	31
8110	1	54.77	52.67	35	31
8110	6	35.56	39.27	35	31
8111	0	35.56	39.27	35	34
8111	1	35.56	39.27	35	34
8111	6	35.56	39.27	35	34
8112	0	35.56	39.27	35	32
8112	1	35.56	52.67	35	32
8112	6	35.56	39.27	35	32
8113	0	35.56	39.27	35	31
8113	1	35.56	52.67	35	31
8113	6	35.56	39.27	35	31
8120	0	35.56	39.27	30	40
8120	1	54.77	52.67	30	40
8120	6	35.56	39.27	30	40
8121	0	35.56	39.27	31	45
8121	1	35.56	39.27	31	45
8121	6	35.56	39.27	31	45
8122	0	35.56	39.27	30	36
8122	1	35.56	39.27	30	36
8122	6	35.56	39.27	30	36
8123	0	35.56	39.27	28	38
8123	1	35.56	39.27	28	38
8123	6	35.56	39.27	28	38
8124	0	35.56	39.27	30	28
8124	1	35.56	39.27	30	28
8124	6	35.56	39.27	30	28
8129	0	35.56	39.27	-999	-999
8129	1	54.77	52.67	-999	-999
8129	6	35.56	39.27	-999	-999
8130	0	36.97	39.27	22	31
8130	1	54.77	52.67	22	31
8130	6	36.97	39.27	22	31
8131	0	36.97	39.27	22	31
8131	1	36.97	39.27	22	31
8131	6	36.97	39.27	22	31
8139	0	36.97	39.27	22	31
8139	1	54.77	39.27	22	31
8139	6	36.97	39.27	22	31
8140	0	37.86	45.38	27	28
8140	1	54.77	52.67	27	28
8140	6	37.37	45.09	27	28
8141	0	37.97	45.42	27	29
8141	1	54.77	52.67	27	29
8141	6	37.37	45.09	27	29
8142	0	37.37	45.09	27	28
8142	1	54.77	52.67	27	28
8142	6	37.37	45.09	27	28
8143	0	37.37	45.38	27	28
8143	1	54.77	52.67	27	28
8143	6	37.37	45.09	27	28
8150	0	36.97	41.95	35	42
8150	1	54.77	52.67	35	42
8150	6	36.97	39.27	35	42
8151	0	36.97	52.67	35	43
8151	1	36.97	52.67	35	43
8151	6	36.97	39.27	35	43
8152	0	36.97	41.95	35	43
8152	1	36.97	52.67	35	43
8152	6	36.97	39.27	35	43
8153	0	36.97	41.95	35	43
8153	1	36.97	52.67	35	43
8153	6	36.97	39.27	35	43
8154	0	36.97	41.95	35	43
8154	1	36.97	52.67	35	43
8154	6	36.97	39.27	35	43
8155	0	36.97	41.95	35	37
8155	1	54.77	52.67	35	37
8155	6	36.97	39.27	35	37
8159	0	36.97	39.27	35	43
8159	1	36.97	52.67	35	43
8159	6	36.97	39.27	35	43
8160	0	42.92	39.27	32	38
8160	1	54.77	52.67	32	38
8160	6	41.87	39.27	32	38
8161	0	43.3	39.27	33	42
8161	1	54.77	39.27	33	42
8161	6	41.87	39.27	33	42
8162	0	42.88	39.27	27	35
8162	1	54.77	39.27	27	35
8162	6	41.87	39.27	27	35
8163	0	41.87	39.27	33	34
8163	1	54.77	52.67	33	34
8163	6	41.87	39.27	33	34
8170	0	44.27	42.4	26	30
8170	1	54.77	52.67	26	30
8170	6	44.27	42.01	26	30
8171	0	44.27	42.4	26	30
8171	1	44.27	52.67	26	30
8171	6	44.27	42.01	26	30
8172	0	44.27	42.4	26	30
8172	1	44.27	52.67	26	30
8172	6	44.27	42.01	26	30
8180	0	38.76	42.4	-999	-999
8180	1	54.77	52.67	-999	-999
8180	6	38.27	42.01	-999	-999
8200	0	39.41	39.88	32	34
8200	1	54.77	52.67	32	34
8200	6	38.59	39.64	32	34
8210	0	38.06	38.62	36	37
8210	1	54.77	52.67	36	37
8210	6	37.24	37.68	36	37
8211	0	38.09	39.78	36	38
8211	1	54.77	52.67	36	38
8211	6	37.24	38.67	36	38
8212	0	37.24	34.26	30	30
8212	1	54.77	52.67	30	30
8212	6	37.24	34.26	30	30
8220	0	37.26	42.47	30	43
8220	1	54.77	52.67	30	43
8220	6	37.26	41.98	30	43
8221	0	37.26	41.98	30	43
8221	1	37.26	52.67	30	43
8221	6	37.26	41.98	30	43
8222	0	37.26	41.98	30	43
8222	1	37.26	52.67	30	43
8222	6	37.26	41.98	30	43
8223	0	37.26	41.98	30	28
8223	1	37.26	52.67	30	28
8223	6	37.26	41.98	30	28
8224	0	37.26	42.47	30	43
8224	1	54.77	52.67	30	43
8224	6	37.26	41.98	30	43
8229	0	37.26	44.12	30	43
8229	1	37.26	52.67	30	43
8229	6	37.26	41.98	30	43
8230	0	39.46	43.51	30	30
8230	1	54.77	52.67	30	30
8230	6	36.52	43.27	30	30
8231	0	41.39	44.31	30	30
8231	1	54.77	52.67	30	30
8231	6	40.23	43.27	30	30
8232	0	38.16	43.27	30	30
8232	1	54.77	52.67	30	30
8232	6	33.58	43.27	30	30
8240	0	41.76	36.67	29	31
8240	1	54.77	36.67	29	31
8240	6	41.09	36.67	29	31
8250	0	44.8	42.91	38	41
8250	1	54.77	52.67	38	41
8250	6	44.27	42.47	38	41
8251	0	45.67	43.15	38	41
8251	1	54.77	52.67	38	41
8251	6	44.27	42.47	38	41
8252	0	44.27	42.47	38	32
8252	1	54.77	52.67	38	32
8252	6	44.27	42.47	38	32
8253	0	44.27	42.92	38	28
8253	1	54.77	52.67	38	28
8253	6	44.27	42.47	38	28
8260	0	38.89	39.6	30	28
8260	1	54.77	52.67	30	28
8260	6	37.58	39.44	30	28
8261	0	37.68	40.51	29	29
8261	1	54.77	52.67	29	29
8261	6	37.68	40.51	29	29
8262	0	37.68	43.22	29	29
8262	1	54.77	52.67	29	29
8262	6	37.68	42.8	29	29
8263	0	39.51	39.06	32	25
8263	1	54.77	52.67	32	25
8263	6	37.68	38.9	32	25
8264	0	34.36	34.2	24	25
8264	1	54.77	52.67	24	25
8264	6	34.36	33.69	24	25
8265	0	39.22	40.17	32	26
8265	1	54.77	52.67	32	26
8265	6	39.22	40.17	32	26
8266	0	42.1	40.17	32	28
8266	1	54.77	52.67	32	28
8266	6	39.22	40.17	32	28
8269	0	39.22	40.17	32	26
8269	1	54.77	52.67	32	26
8269	6	39.22	40.17	32	26
8270	0	42.26	35.92	29	33
8270	1	54.77	52.67	29	33
8270	6	42.26	35.04	29	33
8271	0	37.58	35.04	29	31
8271	1	37.58	52.67	29	31
8271	6	37.58	35.04	29	31
8272	0	37.58	35.04	29	34
8272	1	37.58	52.67	29	34
8272	6	37.58	35.04	29	34
8273	0	37.58	42.09	29	33
8273	1	37.58	52.67	29	33
8273	6	37.58	35.04	29	33
8274	0	37.58	35.04	29	33
8274	1	37.58	52.67	29	33
8274	6	37.58	35.04	29	33
8275	0	37.58	35.04	29	35
8275	1	37.58	52.67	29	35
8275	6	37.58	35.04	29	35
8276	0	42.26	35.92	29	45
8276	1	54.77	52.67	29	45
8276	6	42.26	35.04	29	45
8277	0	48.29	35.92	29	34
8277	1	48.29	52.67	29	34
8277	6	48.29	35.04	29	34
8278	0	48.29	35.04	29	34
8278	1	48.29	52.67	29	34
8278	6	48.29	35.04	29	34
8279	0	48.29	35.04	29	39
8279	1	48.29	52.67	29	39
8279	6	48.29	35.04	29	39
8280	0	39.59	41.12	31	33
8280	1	54.77	52.67	31	33
8280	6	39.11	41.05	31	33
8281	0	42.52	41.24	30	30
8281	1	54.77	52.67	30	30
8281	6	42.52	40.82	30	30
8282	0	37.43	44.5	34	48
8282	1	54.77	52.67	34	48
8282	6	37.43	44.44	34	48
8283	0	37.43	37.49	34	48
8283	1	54.77	52.67	34	48
8283	6	37.43	37.49	34	48
8284	0	38.45	39.16	30	30
8284	1	54.77	52.67	30	30
8284	6	38.02	39.16	30	30
8285	0	40.25	36.2	30	31
8285	1	54.77	52.67	30	31
8285	6	38.99	36.2	30	31
8286	0	38.99	36.2	30	28
8286	1	54.77	52.67	30	28
8286	6	38.99	36.2	30	28
8290	0	37.24	41.2	26	33
8290	1	37.24	52.67	26	33
8290	6	37.24	40.92	26	33
8300	0	42.12	45.72	32	33
8300	1	47.88	52.67	32	33
8300	6	41.07	39.27	32	33
8310	0	42.03	39.27	36	36
8310	1	50.9	52.67	36	36
8310	6	41.91	39.27	36	36
8311	0	43.4	39.27	41	43
8311	1	50.9	52.67	41	43
8311	6	43.24	39.27	41	43
8312	0	40.12	39.27	32	29
8312	1	50.9	39.27	32	29
8312	6	40.12	39.27	32	29
8320	0	45.33	46.64	34	32
8320	1	50.9	52.67	34	32
8320	6	43.83	39.27	34	32
8321	0	45.33	46.64	30	31
8321	1	50.9	52.67	30	31
8321	6	43.83	39.27	30	31
8322	0	46.56	47.64	30	31
8322	1	50.9	52.67	30	31
8322	6	45.7	39.27	30	31
8323	0	44.18	52.67	30	32
8323	1	50.9	52.67	30	32
8323	6	43.66	39.27	30	32
8324	0	45.28	44.63	34	33
8324	1	50.9	52.67	34	33
8324	6	43.45	39.27	34	33
8330	0	35.57	44.63	26	32
8330	1	32.08	52.67	26	32
8330	6	35.89	39.27	26	32
8331	0	31.46	44.63	26	31
8331	1	32.08	52.67	26	31
8331	6	31.16	39.27	26	31
8332	0	39.79	44.63	26	32
8332	1	32.08	52.67	26	32
8332	6	40.31	39.27	26	32
8333	0	35.66	45.97	28	33
8333	1	32.08	52.67	28	33
8333	6	35.7	39.27	28	33
8334	0	35.7	39.27	28	28
8334	1	32.08	52.67	28	28
8334	6	35.7	39.27	28	28
8340	0	42.27	45.72	32	29
8340	1	42.27	52.67	32	29
8340	6	42.27	39.27	32	29
8400	0	40.52	40.05	24	33
8400	1	49.75	52.67	24	33
8400	6	39.56	39.71	24	33
9000	0	37.7	38.81	20	21
9000	1	38.15	37.07	20	21
9000	6	37.69	38.85	20	21
9100	0	37.91	38.29	25	23
9100	1	38.23	38.86	25	23
9100	6	37.91	38.27	25	23
9110	0	37.91	38	29	25
9110	1	38.23	38.86	29	25
9110	6	37.91	38	29	25
9111	0	37.91	38	29	24
9111	1	38.23	38.86	29	24
9111	6	37.91	38	29	24
9112	0	37.91	38	28	24
9112	1	38.23	38.86	28	24
9112	6	37.91	38	28	24
9113	0	37.91	38	29	26
9113	1	38.23	38	29	26
9113	6	37.91	38	29	26
9120	0	37.91	38.29	28	12
9120	1	38.23	38.86	28	12
9120	6	37.91	38.27	28	12
9130	0	41.37	38.2	16	21
9130	1	41.37	38.86	16	21
9130	6	41.37	38.18	16	21
9131	0	41.37	37.88	16	22
9131	1	41.37	38.86	16	22
9131	6	41.37	37.88	16	22
9132	0	41.37	37.88	16	21
9132	1	41.37	37.88	16	21
9132	6	41.37	37.88	16	21
9133	0	41.37	40.62	16	22
9133	1	41.37	40.62	16	22
9133	6	41.37	40.62	16	22
9140	0	38.36	39.49	23	23
9140	1	38.36	38.86	23	23
9140	6	38.36	39.49	23	23
9141	0	38.36	39.49	23	25
9141	1	38.36	39.49	23	25
9141	6	38.36	39.49	23	25
9142	0	38.36	39.49	23	19
9142	1	38.36	39.49	23	19
9142	6	38.36	39.49	23	19
9150	0	37.15	39.49	27	20
9150	1	37.96	38.86	27	20
9150	6	37.13	39.49	27	20
9151	0	43.87	39.49	25	22
9151	1	43.87	39.49	25	22
9151	6	43.87	39.49	25	22
9152	0	32.04	39.49	27	20
9152	1	32.04	39.49	27	20
9152	6	32.04	39.49	27	20
9153	0	37.15	39.49	27	21
9153	1	37.96	38.86	27	21
9153	6	37.13	39.49	27	21
9160	0	35.37	38	23	13
9160	1	35.37	38.86	23	13
9160	6	35.37	38	23	13
9161	0	35.37	38	23	13
9161	1	35.37	38	23	13
9161	6	35.37	38	23	13
9162	0	35.37	38	23	13
9162	1	35.37	38	23	13
9162	6	35.37	38	23	13
9200	0	30.9	32.46	16	23
9200	1	38.15	32.46	16	23
9200	6	30.9	32.46	16	23
9210	0	30.9	32.46	16	23
9210	1	30.9	32.46	16	23
9210	6	30.9	32.46	16	23
9211	0	30.9	32.46	16	23
9211	1	30.9	32.46	16	23
9211	6	30.9	32.46	16	23
9212	0	30.9	32.46	16	18
9212	1	30.9	32.46	16	18
9212	6	30.9	32.46	16	18
9213	0	30.9	32.46	16	23
9213	1	30.9	32.46	16	23
9213	6	30.9	32.46	16	23
9300	0	38.06	39.67	23	18
9300	1	38.11	39.43	23	18
9300	6	38.05	39.67	23	18
9310	0	39.55	38	21	16
9310	1	38.72	39.43	21	16
9310	6	39.57	38	21	16
9311	0	37.2	38	21	18
9311	1	37.2	38	21	18
9311	6	37.2	38	21	18
9312	0	41.77	38	21	15
9312	1	41.77	38	21	15
9312	6	41.77	38	21	15
9313	0	41.77	38	21	15
9313	1	38.72	39.43	21	15
9313	6	41.77	38	21	15
9320	0	39.26	39.85	20	19
9320	1	39.13	39.43	20	19
9320	6	39.26	39.86	20	19
9321	0	39.6	40.33	20	18
9321	1	39.6	40.33	20	18
9321	6	39.6	40.33	20	18
9322	0	36.8	37.18	24	22
9322	1	36.8	37.18	24	22
9322	6	36.8	37.18	24	22
9330	0	35.16	38	29	20
9330	1	30.13	39.43	29	20
9330	6	35.2	38	29	20
9331	0	30.13	38	22	17
9331	1	30.13	39.43	22	17
9331	6	30.13	38	22	17
9332	0	30.13	38	22	22
9332	1	30.13	39.43	22	22
9332	6	30.13	38	22	22
9333	0	36.4	38	30	20
9333	1	30.13	38	30	20
9333	6	36.4	38	30	20
