OCCBST	OCC	EMPST	HKTCS	WKTCS	HKSCS	WKSCS	HKRCS	WKRCS
2485	248	5	38.6	25.4	37.9	44.4	45.3	50.5
2486	248	6	38.6	25.4	37.9	44.4	38.9	28
2489	248	9	38.6	25.4	37.9	44.4	39.5	28
2491	249	1	38.6	25.4	50.5	55.6	51.4	55.3
2492	249	2	38.6	25.4	49.4	60.6	60.6	66.3
2493	249	3	38.6	25.4	37.9	44.4	39.5	28
2494	249	4	38.6	25.4	37.9	44.4	45.6	28
2495	249	5	38.6	25.4	37.9	44.4	45.3	50.5
2496	249	6	38.6	25.4	37.9	44.4	38.9	28
2499	249	9	38.6	25.4	37.9	44.4	39.5	28
2501	250	1	32.2	47	43.7	55.6	46.6	55.3
2502	250	2	32.2	47	64.8	60.6	76.9	66.3
2503	250	3	32.2	47	32.4	46	35.6	45.8
2504	250	4	32.2	47	32.4	46	45.6	45.8
2505	250	5	32.2	47	29.7	46	48.6	62.2
2506	250	6	32.2	47	32.4	46	33	39.5
2509	250	9	32.2	47	32.4	46	35.6	45.8
2511	251	1	32.2	47	43.7	55.6	46.6	55.3
2512	251	2	32.2	47	43.7	62.3	46.6	71.7
2513	251	3	32.2	47	32.4	46	35.6	45.8
2514	251	4	32.2	47	32.4	46	45.6	45.8
2515	251	5	32.2	47	29.7	29.2	46.6	62.2
2516	251	6	32.2	47	32.4	46	33	31.1
2519	251	9	32.2	35.5	32.4	46	35.6	45.8
2521	252	1	32.2	47	43.7	55.6	46.6	55.3
2522	252	2	32.2	47	64.8	60.6	76.9	66.3
2523	252	3	32.2	47	32.4	46	35.6	45.8
2524	252	4	32.2	47	32.4	46	45.6	45.8
2525	252	5	32.2	47	29.7	46	48.6	62.2
2526	252	6	32.2	47	32.4	46	33	39.5
2529	252	9	32.2	47	32.4	46	35.6	45.8
2531	253	1	32.2	47	43.7	55.6	46.6	55.3
2532	253	2	32.2	47	64.8	60.6	76.9	66.3
2533	253	3	32.2	47	32.4	46	35.6	45.8
2534	253	4	32.2	47	32.4	46	45.6	45.8
2535	253	5	32.2	47	29.7	46	48.6	62.2
2536	253	6	32.2	47	32.4	46	33	39.5
2539	253	9	32.2	47	32.4	46	35.6	45.8
2541	254	1	32.2	47	43.7	55.6	46.6	55.3
2542	254	2	32.2	47	64.8	60.6	76.9	66.3
2543	254	3	32.2	47	32.4	46	35.6	45.8
2544	254	4	32.2	47	32.4	46	45.6	45.8
2545	254	5	32.2	47	29.7	46	48.6	62.2
2546	254	6	32.2	47	32.4	46	33	39.5
2549	254	9	32.2	47	32.4	46	35.6	45.8
2551	255	1	32.2	47	43.7	55.6	46.6	55.3
2552	255	2	32.2	47	64.8	60.6	76.9	66.3
2553	255	3	32.2	47	32.4	46	35.6	45.8
2554	255	4	32.2	47	32.4	46	45.6	45.8
2555	255	5	32.2	47	29.7	46	48.6	62.2
2556	255	6	32.2	47	32.4	46	33	39.5
2559	255	9	32.2	47	32.4	46	35.6	45.8
2561	256	1	32.2	47	43.7	55.6	46.6	55.3
2562	256	2	32.2	47	64.8	60.6	76.9	66.3
2563	256	3	32.2	47	32.4	46	35.6	45.8
2564	256	4	32.2	47	32.4	46	45.6	45.8
2565	256	5	32.2	47	29.7	46	48.6	62.2
2566	256	6	32.2	47	32.4	46	33	39.5
2569	256	9	32.2	47	32.4	46	35.6	45.8
2571	257	1	32.2	47	43.7	55.6	46.6	55.3
2572	257	2	32.2	47	64.8	60.6	76.9	66.3
2573	257	3	32.2	47	32.4	46	35.6	45.8
2574	257	4	32.2	47	32.4	46	45.6	45.8
2575	257	5	32.2	47	29.7	46	48.6	62.2
2576	257	6	32.2	47	32.4	46	33	39.5
2579	257	9	32.2	47	32.4	46	35.6	45.8
2581	258	1	32.2	47	43.7	55.6	46.6	55.3
2582	258	2	32.2	47	64.8	60.6	76.9	66.3
2583	258	3	32.2	47	32.4	46	35.6	45.8
2584	258	4	32.2	47	32.4	46	45.6	45.8
2585	258	5	32.2	47	29.7	46	48.6	62.2
2586	258	6	32.2	47	32.4	46	33	39.5
2589	258	9	32.2	47	32.4	46	35.6	45.8
2591	259	1	32.2	47	43.7	55.6	46.6	55.3
2592	259	2	32.2	47	64.8	60.6	76.9	66.3
2593	259	3	32.2	47	32.4	46	35.6	45.8
2594	259	4	32.2	47	32.4	46	45.6	45.8
2595	259	5	32.2	47	29.7	46	48.6	62.2
2596	259	6	32.2	47	32.4	46	33	39.5
2599	259	9	32.2	47	32.4	46	35.6	45.8
2601	260	1	46.2	47	43.6	55.6	45.8	55.3
2602	260	2	46.2	47	62.1	60.6	74.1	66.3
2603	260	3	46.2	47	44.8	46	46.6	45.8
2604	260	4	46.2	47	44.8	46	45.6	45.8
2605	260	5	46.2	47	44.3	46	47	62.2
2606	260	6	46.2	47	44.8	46	45.6	39.5
2609	260	9	46.2	47	44.8	46	46.6	45.8
2611	261	1	43.8	47	49.4	55.6	52.1	55.3
2612	261	2	43.8	47	66.4	60.6	76.7	66.3
2613	261	3	43.8	47	44.8	46	46.6	45.8
2614	261	4	43.8	47	44.8	46	45.6	45.8
2615	261	5	43.8	47	42.6	29.2	45.6	62.2
2616	261	6	43.8	47	44.8	46	44.1	31.1
2619	261	9	43.8	35.5	44.8	46	46.6	45.8
2621	262	1	47.3	47	43.6	55.6	45.8	55.3
2622	262	2	47.3	47	62.1	62.3	74.1	71.7
2623	262	3	47.3	47	44.8	46	46.6	45.8
2624	262	4	47.3	47	44.8	46	47.3	45.8
2625	262	5	47.3	47	45.2	39.7	47.3	55.8
2626	262	6	47.3	47	44.8	46	46.3	34.4
2629	262	9	47.3	35.5	44.8	46	46.6	45.8
2631	263	1	42.7	47	49.4	55.6	52.1	55.3
2632	263	2	42.7	47	66.4	60.6	76.7	66.3
2633	263	3	42.7	47	44.8	46	46.6	45.8
2634	263	4	42.7	47	44.8	46	45.6	45.8
2635	263	5	42.7	47	41.3	46	45.3	62.2
2636	263	6	42.7	47	44.8	46	43.7	39.5
2639	263	9	42.7	47	44.8	46	46.6	45.8
2641	264	1	46.2	47	43.6	55.6	45.8	55.3
2642	264	2	46.2	47	62.1	60.6	74.1	66.3
2643	264	3	46.2	47	44.8	46	46.6	45.8
2644	264	4	46.2	47	44.8	46	45.6	45.8
2645	264	5	46.2	47	44.3	46	47	62.2
2646	264	6	46.2	47	44.8	46	45.6	39.5
2649	264	9	46.2	47	44.8	46	46.6	45.8
2651	265	1	46.2	47	43.6	55.6	45.8	55.3
2652	265	2	46.2	47	62.1	60.6	74.1	66.3
2653	265	3	46.2	47	44.8	46	46.6	45.8
2654	265	4	46.2	47	44.8	46	45.6	45.8
2655	265	5	46.2	47	44.3	46	47	62.2
2656	265	6	46.2	47	44.8	46	45.6	39.5
2659	265	9	46.2	47	44.8	46	46.6	45.8
2661	266	1	46.2	47	43.6	55.6	45.8	55.3
2662	266	2	46.2	47	62.1	60.6	74.1	66.3
2663	266	3	46.2	47	44.8	46	46.6	45.8
2664	266	4	46.2	47	44.8	46	45.6	45.8
2665	266	5	46.2	47	44.3	46	47	62.2
2666	266	6	46.2	47	44.8	46	45.6	39.5
2669	266	9	46.2	47	44.8	46	46.6	45.8
2671	267	1	46.2	47	43.6	55.6	45.8	55.3
2672	267	2	46.2	47	62.1	60.6	74.1	66.3
2673	267	3	46.2	47	44.8	46	46.6	45.8
2674	267	4	46.2	47	44.8	46	45.6	45.8
2675	267	5	46.2	47	44.3	46	47	62.2
2676	267	6	46.2	47	44.8	46	45.6	39.5
2679	267	9	46.2	47	44.8	46	46.6	45.8
2681	268	1	46.2	47	43.6	55.6	45.8	55.3
2682	268	2	46.2	47	62.1	60.6	74.1	66.3
2683	268	3	46.2	47	44.8	46	46.6	45.8
2684	268	4	46.2	47	44.8	46	45.6	45.8
2685	268	5	46.2	47	44.3	46	47	62.2
2686	268	6	46.2	47	44.8	46	45.6	39.5
2689	268	9	46.2	47	44.8	46	46.6	45.8
2691	269	1	46.2	47	43.6	55.6	45.8	55.3
2692	269	2	46.2	47	62.1	60.6	74.1	66.3
2693	269	3	46.2	47	44.8	46	46.6	45.8
2694	269	4	46.2	47	44.8	46	45.6	45.8
2695	269	5	46.2	47	44.3	46	47	62.2
2696	269	6	46.2	47	44.8	46	45.6	39.5
2699	269	9	46.2	47	44.8	46	46.6	45.8
2701	270	1	40.9	37.1	49.4	55.6	52.1	55.3
2702	270	2	40.9	37.1	66.4	60.6	75.4	66.3
2703	270	3	40.9	37.1	40.9	32.9	42.9	32.4
2704	270	4	40.9	37.1	40.9	32.9	45.6	32.4
2705	270	5	40.9	37.1	40.4	32.9	45.9	62.2
2706	270	6	40.9	37.1	40.9	32.9	41.8	32.4
2709	270	9	40.9	37.1	40.9	32.9	42.9	32.4
2711	271	1	40.4	35.5	49.4	55.6	52.1	55.3
2712	271	2	40.4	35.5	66.5	60.6	74.2	66.3
2713	271	3	40.4	35.5	40.9	32.9	42.9	32.4
2714	271	4	40.4	35.5	40.9	32.9	48	32.4
2715	271	5	40.4	35.5	39.6	29.2	48	55.8
2716	271	6	40.4	35.5	40.9	32.9	41.3	31.1
2719	271	9	40.4	35.5	40.9	32.9	42.9	32.4
2721	272	1	39.5	37.1	49.4	55.6	52.1	55.3
2722	272	2	39.5	37.1	66.4	60.6	76.7	66.3
2723	272	3	39.5	37.1	40.9	32.9	42.9	32.4
2724	272	4	39.5	37.1	40.9	32.9	45.6	32.4
2725	272	5	39.5	37.1	39.1	32.9	45.3	62.2
2726	272	6	39.5	37.1	40.9	32.9	43	32.4
2729	272	9	39.5	37.1	40.9	32.9	42.9	32.4
2731	273	1	42.3	40.6	49.4	55.6	52.1	55.3
2732	273	2	42.3	40.6	66.4	62.3	76.7	71.7
2733	273	3	42.3	40.6	40.9	32.9	42.9	32.4
2734	273	4	42.3	40.6	40.9	32.9	45.3	32.4
2735	273	5	42.3	40.6	41.7	39.7	45.3	62.2
2736	273	6	42.3	40.6	40.9	32.9	43.2	34.4
2739	273	9	42.3	40.6	40.9	32.9	42.9	32.4
2741	274	1	40.8	37.1	49.4	55.6	52.1	55.3
2742	274	2	40.8	37.1	66.4	60.6	76.7	66.3
2743	274	3	40.8	37.1	40.9	32.9	42.9	32.4
2744	274	4	40.8	37.1	40.9	32.9	42	32.4
2745	274	5	40.8	37.1	40.3	39.7	42	55.8
2746	274	6	40.8	37.1	40.9	32.9	41.7	34.4
2749	274	9	40.8	40.6	40.9	32.9	42.9	32.4
2751	275	1	38.1	37.1	49.4	55.6	52.1	55.3
2752	275	2	38.1	37.1	66.4	60.6	75.4	66.3
2753	275	3	38.1	37.1	40.9	32.9	42.9	32.4
2754	275	4	38.1	37.1	40.9	32.9	45.6	32.4
2755	275	5	38.1	37.1	40.3	39.7	42	62.2
2756	275	6	38.1	37.1	40.9	32.9	38.4	34.4
2759	275	9	38.1	40.6	40.9	32.9	42.9	32.4
2761	276	1	40.9	37.1	49.4	55.6	52.1	55.3
2762	276	2	40.9	37.1	66.4	60.6	75.4	66.3
2763	276	3	40.9	37.1	40.9	32.9	42.9	32.4
2764	276	4	40.9	37.1	40.9	32.9	45.6	32.4
2765	276	5	40.9	37.1	40.4	32.9	45.9	62.2
2766	276	6	40.9	37.1	40.9	32.9	41.8	32.4
2769	276	9	40.9	37.1	40.9	32.9	42.9	32.4
2771	277	1	40.9	37.1	49.4	55.6	52.1	55.3
2772	277	2	40.9	37.1	66.4	60.6	75.4	66.3
2773	277	3	40.9	37.1	40.9	32.9	42.9	32.4
2774	277	4	40.9	37.1	40.9	32.9	45.6	32.4
2775	277	5	40.9	37.1	40.4	32.9	45.9	62.2
2776	277	6	40.9	37.1	40.9	32.9	41.8	32.4
2779	277	9	40.9	37.1	40.9	32.9	42.9	32.4
2781	278	1	40.9	37.1	49.4	55.6	52.1	55.3
2782	278	2	40.9	37.1	66.4	60.6	75.4	66.3
2783	278	3	40.9	37.1	40.9	32.9	42.9	32.4
2784	278	4	40.9	37.1	40.9	32.9	45.6	32.4
2785	278	5	40.9	37.1	40.4	32.9	45.9	62.2
2786	278	6	40.9	37.1	40.9	32.9	41.8	32.4
2789	278	9	40.9	37.1	40.9	32.9	42.9	32.4
2791	279	1	40.9	37.1	49.4	55.6	52.1	55.3
2792	279	2	40.9	37.1	66.4	60.6	75.4	66.3
2793	279	3	40.9	37.1	40.9	32.9	42.9	32.4
2794	279	4	40.9	37.1	40.9	32.9	45.6	32.4
2795	279	5	40.9	37.1	40.4	32.9	45.9	62.2
2796	279	6	40.9	37.1	40.9	32.9	41.8	32.4
2799	279	9	40.9	37.1	40.9	32.9	42.9	32.4
2801	280	1	48.5	38.1	54.7	55.6	57.4	55.3
2802	280	2	48.5	38.1	56	60.6	74.4	66.3
2803	280	3	48.5	38.1	47.5	37.2	49.7	39.8
2804	280	4	48.5	38.1	47.5	37.2	45.6	39.8
2805	280	5	48.5	38.1	47.1	37.2	49.8	55.8
2806	280	6	48.5	38.1	47.5	37.2	47.5	37
2809	280	9	48.5	38.1	47.5	37.2	49.7	39.8
2811	281	1	49.6	29.9	54.7	55.6	57.4	55.3
2812	281	2	49.6	29.9	57.6	60.6	77	66.3
2813	281	3	49.6	29.9	47.5	37.2	49.7	39.8
2814	281	4	49.6	29.9	47.5	37.2	48.5	39.8
2815	281	5	49.6	29.9	47.8	31.1	48.5	55.8
2816	281	6	49.6	29.9	47.5	37.2	48.7	28.1
2819	281	9	49.6	29.9	47.5	37.2	49.7	39.8
2821	282	1	33.7	38.1	46.7	55.6	51.6	55.3
2822	282	2	33.7	38.1	53.4	60.6	64.1	66.3
2823	282	3	33.7	38.1	47.5	37.2	49.7	39.8
2824	282	4	33.7	38.1	47.5	37.2	45.6	39.8
2825	282	5	33.7	38.1	28.2	38	51.6	55.8
2826	282	6	33.7	38.1	47.5	37.2	29.7	37.3
2829	282	9	33.7	29.9	47.5	37.2	49.7	39.8
2831	283	1	55.1	38.1	54.7	55.6	57.4	55.3
2832	283	2	55.1	38.1	56	60.6	74.4	66.3
2833	283	3	55.1	38.1	47.5	37.2	49.7	39.8
2834	283	4	55.1	38.1	47.5	37.2	50.3	39.8
2835	283	5	55.1	38.1	52.7	38.9	50.3	55.8
2836	283	6	55.1	38.1	47.5	37.2	59.2	39.4
2839	283	9	55.1	41.5	47.5	37.2	49.7	39.8
2841	284	1	48.2	41.5	48	55.6	51.7	55.3
2842	284	2	48.2	41.5	65.7	60.6	77.7	66.3
2843	284	3	48.2	41.5	47.5	37.2	49.7	39.8
2844	284	4	48.2	41.5	47.5	37.2	45.6	39.8
2845	284	5	48.2	41.5	48	38.9	51.7	55.8
2846	284	6	48.2	41.5	47.5	37.2	48.3	39.4
2849	284	9	48.2	41.5	47.5	37.2	49.7	39.8
2851	285	1	47.4	37.9	46.7	55.6	51.6	55.3
2852	285	2	47.4	37.9	53.4	62.3	64.1	71.7
2853	285	3	47.4	37.9	47.5	37.2	49.7	39.8
2854	285	4	47.4	37.9	47.5	37.2	51.6	39.8
2855	285	5	47.4	37.9	46.7	38	51.6	55.8
2856	285	6	47.4	37.9	47.5	37.2	46.7	37.3
2859	285	9	47.4	37.9	47.5	37.2	49.7	39.8
2861	286	1	54	38.1	48	55.6	51.7	55.3
2862	286	2	54	38.1	65.7	60.6	77.7	66.3
2863	286	3	54	38.1	47.5	37.2	49.7	39.8
2864	286	4	54	38.1	47.5	37.2	45.6	39.8
2865	286	5	54	38.1	48	38	51.7	55.8
2866	286	6	54	38.1	47.5	37.2	48.3	37.3
2869	286	9	54	38.4	47.5	37.2	49.7	39.8
2871	287	1	48.5	38.1	54.7	55.6	57.4	55.3
2872	287	2	48.5	38.1	56	60.6	74.4	66.3
2873	287	3	48.5	38.1	47.5	37.2	49.7	39.8
2874	287	4	48.5	38.1	47.5	37.2	45.6	39.8
2875	287	5	48.5	38.1	47.1	37.2	49.8	55.8
2876	287	6	48.5	38.1	47.5	37.2	47.5	37
2879	287	9	48.5	38.1	47.5	37.2	49.7	39.8
2881	288	1	48.5	38.1	54.7	55.6	57.4	55.3
2882	288	2	48.5	38.1	56	60.6	74.4	66.3
2883	288	3	48.5	38.1	47.5	37.2	49.7	39.8
2884	288	4	48.5	38.1	47.5	37.2	45.6	39.8
2885	288	5	48.5	38.1	47.1	37.2	49.8	55.8
2886	288	6	48.5	38.1	47.5	37.2	47.5	37
2889	288	9	48.5	38.1	47.5	37.2	49.7	39.8
2891	289	1	48.5	38.1	54.7	55.6	57.4	55.3
2892	289	2	48.5	38.1	56	60.6	74.4	66.3
2893	289	3	48.5	38.1	47.5	37.2	49.7	39.8
2894	289	4	48.5	38.1	47.5	37.2	45.6	39.8
2895	289	5	48.5	38.1	47.1	37.2	49.8	55.8
2896	289	6	48.5	38.1	47.5	37.2	47.5	37
2899	289	9	48.5	38.1	47.5	37.2	49.7	39.8
2901	290	1	43.4	36	48.5	55.6	51.1	55.3
2902	290	2	43.4	36	65.7	60.6	77.7	66.3
2903	290	3	43.4	36	44.3	33.6	46.7	37.3
2904	290	4	43.4	36	44.3	33.6	45.6	37.3
2905	290	5	43.4	36	42.5	33.6	43.4	62.2
2906	290	6	43.4	36	44.3	33.6	44.3	37.3
2909	290	9	43.4	36	44.3	33.6	46.7	37.3
2911	291	1	43.4	36	42.5	55.6	43.4	55.3
2912	291	2	43.4	36	65.7	60.6	77.7	66.3
2913	291	3	43.4	36	44.3	33.6	46.7	37.3
2914	291	4	43.4	36	44.3	33.6	45.6	37.3
2915	291	5	43.4	36	42.5	33.6	43.4	55.8
2916	291	6	43.4	36	44.3	33.6	44.3	37.3
2919	291	9	43.4	36	44.3	33.6	46.7	37.3
2921	292	1	43.4	36	48.5	55.6	51.1	55.3
2922	292	2	43.4	36	65.7	60.6	77.7	66.3
2923	292	3	43.4	36	44.3	33.6	46.7	37.3
2924	292	4	43.4	36	44.3	33.6	45.6	37.3
2925	292	5	43.4	36	42.5	33.6	43.4	62.2
2926	292	6	43.4	36	44.3	33.6	44.3	37.3
2929	292	9	43.4	36	44.3	33.6	46.7	37.3
2931	293	1	43.4	36	48.5	55.6	51.1	55.3
2932	293	2	43.4	36	65.7	60.6	77.7	66.3
2933	293	3	43.4	36	44.3	33.6	46.7	37.3
2934	293	4	43.4	36	44.3	33.6	45.6	37.3
2935	293	5	43.4	36	42.5	33.6	43.4	62.2
2936	293	6	43.4	36	44.3	33.6	44.3	37.3
2939	293	9	43.4	36	44.3	33.6	46.7	37.3
2941	294	1	43.4	36	48.5	55.6	51.1	55.3
2942	294	2	43.4	36	65.7	60.6	77.7	66.3
2943	294	3	43.4	36	44.3	33.6	46.7	37.3
2944	294	4	43.4	36	44.3	33.6	45.6	37.3
2945	294	5	43.4	36	42.5	33.6	43.4	62.2
2946	294	6	43.4	36	44.3	33.6	44.3	37.3
2949	294	9	43.4	36	44.3	33.6	46.7	37.3
2951	295	1	43.4	36	48.5	55.6	51.1	55.3
2952	295	2	43.4	36	65.7	60.6	77.7	66.3
2953	295	3	43.4	36	44.3	33.6	46.7	37.3
2954	295	4	43.4	36	44.3	33.6	45.6	37.3
2955	295	5	43.4	36	42.5	33.6	43.4	62.2
2956	295	6	43.4	36	44.3	33.6	44.3	37.3
2959	295	9	43.4	36	44.3	33.6	46.7	37.3
2961	296	1	43.4	36	48.5	55.6	51.1	55.3
2962	296	2	43.4	36	65.7	60.6	77.7	66.3
2963	296	3	43.4	36	44.3	33.6	46.7	37.3
2964	296	4	43.4	36	44.3	33.6	45.6	37.3
2965	296	5	43.4	36	42.5	33.6	43.4	62.2
2966	296	6	43.4	36	44.3	33.6	44.3	37.3
2969	296	9	43.4	36	44.3	33.6	46.7	37.3
2971	297	1	43.4	36	48.5	55.6	51.1	55.3
2972	297	2	43.4	36	65.7	60.6	77.7	66.3
2973	297	3	43.4	36	44.3	33.6	46.7	37.3
2974	297	4	43.4	36	44.3	33.6	45.6	37.3
2975	297	5	43.4	36	42.5	33.6	43.4	62.2
2976	297	6	43.4	36	44.3	33.6	44.3	37.3
2979	297	9	43.4	36	44.3	33.6	46.7	37.3
2981	298	1	43.4	36	48.5	55.6	51.1	55.3
2982	298	2	43.4	36	65.7	60.6	77.7	66.3
2983	298	3	43.4	36	44.3	33.6	46.7	37.3
2984	298	4	43.4	36	44.3	33.6	45.6	37.3
2985	298	5	43.4	36	42.5	33.6	43.4	62.2
2986	298	6	43.4	36	44.3	33.6	44.3	37.3
2989	298	9	43.4	36	44.3	33.6	46.7	37.3
2991	299	1	43.4	36	48.5	55.6	51.1	55.3
2992	299	2	43.4	36	65.7	60.6	77.7	66.3
2993	299	3	43.4	36	44.3	33.6	46.7	37.3
2994	299	4	43.4	36	44.3	33.6	45.6	37.3
2995	299	5	43.4	36	42.5	33.6	43.4	62.2
2996	299	6	43.4	36	44.3	33.6	44.3	37.3
2999	299	9	43.4	36	44.3	33.6	46.7	37.3
3001	300	1	58.3	61.7	48.5	55.6	51.1	55.3
3002	300	2	58.3	61.7	76.6	60.6	87.6	66.3
3003	300	3	58.3	61.7	53.7	61.2	56.4	59.8
3004	300	4	58.3	61.7	53.7	61.2	45.6	59.8
3005	300	5	58.3	61.7	49.5	61.2	58.2	64.2
3006	300	6	58.3	61.7	53.7	61.2	45.7	53.7
3009	300	9	58.3	61.7	53.7	61.2	56.4	59.8
3011	301	1	38.9	61.7	48.5	55.6	51.1	55.3
3012	301	2	38.9	61.7	65.7	60.6	77.7	66.3
3013	301	3	38.9	61.7	53.7	61.2	56.4	59.8
3014	301	4	38.9	61.7	53.7	61.2	45.6	59.8
3015	301	5	38.9	61.7	39.1	33.6	46.8	55.8
3016	301	6	38.9	61.7	53.7	61.2	43	37.3
3019	301	9	38.9	36	53.7	61.2	56.4	59.8
3021	302	1	51.5	63.1	44.9	57.6	46.8	64.4
3022	302	2	51.5	63.1	65.7	73	77.7	75.8
3023	302	3	51.5	63.1	44.9	61.2	45.5	59.8
3024	302	4	51.5	63.1	53.7	61.2	45.6	59.8
3025	302	5	51.5	63.1	44.9	57.6	46.8	64.4
3026	302	6	51.5	63.1	53.7	61.2	45.5	47.2
3029	302	9	51.5	63.1	53.7	61.2	56.4	59.8
3031	303	1	70.2	66.1	63.8	55.6	65.5	55.3
3032	303	2	70.2	66.1	84.1	73	94.5	75.8
3033	303	3	70.2	66.1	53.7	61.2	56.4	59.8
3034	303	4	70.2	66.1	53.7	61.2	45.6	59.8
3035	303	5	70.2	66.1	63.8	63.2	65.5	64.5
3036	303	6	70.2	66.1	53.7	61.2	51.9	56.9
3039	303	9	70.2	66.1	53.7	61.2	56.4	59.8
3041	304	1	56	62.8	48.5	55.6	51.1	55.3
3042	304	2	56	62.8	66.3	73	78.2	75.8
3043	304	3	56	62.8	53.7	61.2	56.4	59.8
3044	304	4	56	62.8	53.7	61.2	45.6	59.8
3045	304	5	56	62.8	54	63.2	53.1	63.6
3046	304	6	56	62.8	53.7	61.2	51.9	56.9
3049	304	9	56	62.8	53.7	61.2	56.4	59.8
3051	305	1	50.6	38.4	44.9	55.6	46.8	55.3
3052	305	2	50.6	38.4	65.7	60.6	77.7	66.3
3053	305	3	50.6	38.4	53.7	61.2	56.4	59.8
3054	305	4	50.6	38.4	53.7	61.2	46.8	59.8
3055	305	5	50.6	38.4	44.9	57.6	46.8	64.2
3056	305	6	50.6	38.4	53.7	61.2	45.5	47.2
3059	305	9	50.6	38.4	53.7	61.2	56.4	59.8
3061	306	1	48	62.6	47.4	57.7	50	57.4
3062	306	2	48	62.6	65.7	73	77.7	75.8
3063	306	3	48	62.6	53.7	61.2	56.4	59.8
3064	306	4	48	62.6	53.7	61.2	45.6	59.8
3065	306	5	48	62.6	47.4	57.7	50	57.4
3066	306	6	48	62.6	53.7	61.2	50	57.4
3069	306	9	48	62.6	53.7	61.2	56.4	59.8
3071	307	1	58.3	61.7	48.5	55.6	51.1	55.3
3072	307	2	58.3	61.7	76.6	60.6	87.6	66.3
3073	307	3	58.3	61.7	53.7	61.2	56.4	59.8
3074	307	4	58.3	61.7	53.7	61.2	45.6	59.8
3075	307	5	58.3	61.7	49.5	61.2	58.2	64.2
3076	307	6	58.3	61.7	53.7	61.2	45.7	53.7
3079	307	9	58.3	61.7	53.7	61.2	56.4	59.8
3081	308	1	58.3	61.7	48.5	55.6	51.1	55.3
3082	308	2	58.3	61.7	76.6	60.6	87.6	66.3
3083	308	3	58.3	61.7	53.7	61.2	56.4	59.8
3084	308	4	58.3	61.7	53.7	61.2	45.6	59.8
3085	308	5	58.3	61.7	49.5	61.2	58.2	64.2
3086	308	6	58.3	61.7	53.7	61.2	45.7	53.7
3089	308	9	58.3	61.7	53.7	61.2	56.4	59.8
3091	309	1	58.3	61.7	48.5	55.6	51.1	55.3
3092	309	2	58.3	61.7	76.6	60.6	87.6	66.3
3093	309	3	58.3	61.7	53.7	61.2	56.4	59.8
3094	309	4	58.3	61.7	53.7	61.2	45.6	59.8
3095	309	5	58.3	61.7	49.5	61.2	58.2	64.2
3096	309	6	58.3	61.7	53.7	61.2	45.7	53.7
3099	309	9	58.3	61.7	53.7	61.2	56.4	59.8
3101	310	1	49.9	38.6	50.3	55.6	51.8	55.3
3102	310	2	49.9	38.6	59.9	60.6	72.1	66.3
3103	310	3	49.9	38.6	49.2	40.5	50.3	37.8
3104	310	4	49.9	38.6	49.2	40.5	45.6	37.8
3105	310	5	49.9	38.6	48.9	40.5	50.7	54.2
3106	310	6	49.9	38.6	49.2	40.5	48.9	36.2
3109	310	9	49.9	38.6	49.2	40.5	50.3	37.8
3111	311	1	49.1	40.4	50.3	38.7	51.8	55.8
3112	311	2	49.1	40.4	58.8	60.6	72.5	66.3
3113	311	3	49.1	40.4	47.9	38.7	48.2	37.7
3114	311	4	49.1	40.4	49.2	40.5	50.4	55.8
3115	311	5	49.1	40.4	47.9	38.7	50.4	55.8
3116	311	6	49.1	40.4	49.2	40.5	48.2	37.7
3119	311	9	49.1	40.4	49.2	40.5	50.3	37.8
3121	312	1	52	50.4	50.3	55.6	51.8	55.3
3122	312	2	52	50.4	62.8	60.6	70.2	66.3
3123	312	3	52	50.4	49.2	40.5	50.3	37.8
3124	312	4	52	50.4	49.2	40.5	45.6	54.2
3125	312	5	52	50.4	51.9	55	45.7	54.2
3126	312	6	52	50.4	49.2	40.5	52.9	40.1
3129	312	9	52	50.4	49.2	40.5	50.3	37.8
3131	313	1	42.5	26	50.3	55.6	51.8	55.3
3132	313	2	42.5	26	59.9	60.6	72.1	66.3
3133	313	3	42.5	26	49.2	40.5	50.3	37.8
3134	313	4	42.5	26	49.2	40.5	45.6	37.8
3135	313	5	42.5	26	37.6	38.7	50.4	55.8
3136	313	6	42.5	26	49.2	40.5	40.2	29.4
3139	313	9	42.5	26	49.2	40.5	50.3	37.8
3141	314	1	51.8	41.9	51	55.6	51.7	55.3
3142	314	2	51.8	41.9	62.8	60.6	70.2	66.3
3143	314	3	51.8	41.9	51	40.5	49.3	37.8
3144	314	4	51.8	41.9	49.2	40.5	45.6	37.8
3145	314	5	51.8	41.9	51	55	51.7	54.2
3146	314	6	51.8	41.9	49.2	40.5	49.3	40.1
3149	314	9	51.8	41.9	49.2	40.5	50.3	37.8
3151	315	1	62.3	38.6	62.1	55.6	58.1	55.3
3152	315	2	62.3	38.6	62.8	60.6	70.2	66.3
3153	315	3	62.3	38.6	49.2	40.5	50.3	37.8
3154	315	4	62.3	38.6	49.2	40.5	45.6	37.8
3155	315	5	62.3	38.6	62.1	55	58.1	54.2
3156	315	6	62.3	38.6	49.2	40.5	63.9	40.1
3159	315	9	62.3	50.4	49.2	40.5	50.3	37.8
3161	316	1	49.9	38.6	50.3	55.6	51.8	55.3
3162	316	2	49.9	38.6	59.9	60.6	72.1	66.3
3163	316	3	49.9	38.6	49.2	40.5	50.3	37.8
