hisco	hiscam	orig
38000	56.24	0
38020	52.91	1
38030	56.24	0
38040	75.88	1
38090	52.91	1
39100	62.24	1
39110	62.24	1
39120	62.24	1
39130	62.24	1
39140	62.24	1
39150	62.24	1
39190	62.24	1
39230	71.16	0
39310	64.82	1
39320	63.53	1
39340	77.21	1
39350	71.16	0
39390	71.16	0
39410	71.16	0
39440	71.16	0
39490	71.16	0
39520	71.16	0
39530	71.16	0
39900	71.16	0
39940	71.16	0
39960	56.30	1
39990	68.43	1
41000	67.72	1
41020	76.88	1
41025	67.19	1
41030	60.22	1
41035	65.34	0
41040	67.19	1
41525	53.40	1
42200	71.55	1
42220	71.55	1
42230	71.55	1
43100	73.88	0
43120	73.88	0
43200	67.97	1
43220	67.97	1
43230	71.55	1
43290	73.88	0
44100	71.55	1
44120	71.55	1
44130	99.00	1
44140	73.88	0
44190	78.69	1
44200	73.88	0
44220	71.55	1
44230	73.88	0
44300	73.88	0
44320	73.88	0
44330	73.88	0
45100	53.59	0
45120	53.59	0
45125	58.53	1
45130	53.80	1
45140	53.59	0
45150	53.59	0
45190	58.77	1
45220	50.20	1
45225	53.59	0
45230	50.20	1
45240	53.59	0
45250	53.59	0
45290	50.20	1
49020	53.59	0
49030	53.59	0
49090	64.46	1
51000	56.86	0
51020	55.33	1
51030	54.08	1
51040	69.60	1
51050	54.08	1
51090	64.21	1
52000	53.40	1
52290	53.40	1
53100	57.52	1
53120	57.52	0
53130	57.52	1
53140	57.52	0
53150	57.52	1
53190	57.52	0
53200	51.70	1
53210	51.70	1
53220	51.70	1
53240	51.70	1
53250	51.70	1
53290	51.70	1
53330	40.55	1
54000	40.55	1
54010	40.55	1
54020	40.55	1
54030	40.55	1
54035	50.84	1
54040	40.55	1
54050	53.74	1
54055	42.52	0
54060	40.55	1
54090	40.55	1
55100	40.55	1
55120	40.55	1
55125	57.68	1
55130	40.55	1
55140	63.71	1
55190	40.55	1
55200	42.39	1
55220	42.39	1
55220	42.52	0
55230	42.52	0
55230	42.39	1
55240	47.41	1
55290	40.55	1
56000	52.26	1
56010	52.26	1
56030	42.52	0
56030	52.26	1
56040	52.26	1
56050	52.26	1
56060	52.26	1
56065	52.26	1
56070	52.26	1
56090	52.26	1
57000	52.76	1
57025	52.76	1
57030	52.76	0
57030	52.76	1
57070	52.76	1
57090	52.76	1
58100	47.74	1
58110	47.74	1
58200	57.84	1
58220	51.87	1
58225	51.87	1
58230	59.43	0
58240	51.87	1
58300	53.26	1
58320	99.00	1
58320	59.43	0
58330	57.07	1
58340	47.74	1
58490	59.43	0
58900	59.43	0
58920	59.43	0
58930	59.43	0
58930	58.94	1
58940	48.57	1
58990	63.58	1
59100	54.75	0
59200	54.75	0
59220	56.69	1
59230	54.75	0
59290	53.12	1
59900	54.75	0
59920	52.58	1
59940	48.03	1
59950	59.71	1
59990	53.40	1
71100	46.10	1
71105	46.10	1
71110	49.46	1
71120	48.16	0
71125	46.10	1
71130	48.16	0
71150	48.16	0
71160	48.16	0
71170	48.16	0
71190	52.44	1
71200	46.10	1
71220	52.68	1
71250	48.16	0
71290	48.16	0
71300	48.16	0
71380	48.16	0
71390	46.10	1
72000	51.40	0
72100	50.93	1
72120	51.40	0
72130	51.40	0
72160	51.40	0
72170	51.82	1
72190	49.19	1
72200	56.85	1
72220	51.40	0
72230	51.82	1
72250	51.40	0
72260	51.40	0
72290	51.40	0
72320	51.40	0
72330	51.40	0
72390	51.82	1
72400	51.40	0
72420	52.42	1
72490	51.82	1
72500	51.82	1
72520	51.40	0
72530	51.40	0
72540	51.40	0
72555	51.82	1
72560	51.40	0
72590	51.82	1
72600	51.82	1
72620	51.40	0
72630	51.82	1
72640	51.40	0
72700	51.40	0
72725	51.82	1
72730	51.82	1
72740	51.82	1
72790	51.40	0
72800	51.82	1
72820	51.40	0
72830	51.40	0
72890	51.40	0
72900	51.40	0
72930	51.40	0
72940	51.82	1
72980	51.40	0
72990	50.42	1
73100	50.08	0
73130	50.08	0
73200	50.07	1
73210	50.07	1
73240	50.07	1
73270	50.07	1
73290	50.07	1
73320	50.08	0
73350	50.08	0
73360	50.08	0
73390	50.07	1
73400	50.11	1
73430	50.11	1
73460	50.11	1
73490	50.11	1
74100	59.97	1
74120	59.97	1
74140	55.00	0
74200	50.13	1
74220	50.13	1
74240	50.13	1
74400	55.00	0
74470	59.97	1
74490	55.00	0
74500	59.97	1
74900	55.00	0
74910	55.00	0
74920	55.00	0
74925	55.00	0
74930	55.00	0
74990	55.00	0
75000	50.48	1
75100	52.68	1
75115	52.68	1
75120	52.68	1
75130	52.68	1
75135	52.68	1
75140	52.68	1
75145	52.68	1
75150	52.68	1
75155	52.68	1
75190	52.68	1
75220	48.67	1
75230	48.67	1
75240	48.67	1
75250	48.67	1
75290	48.67	1
75300	47.58	0
75320	47.58	0
75340	47.58	0
75350	47.58	0
75390	47.58	0
75400	45.17	1
75415	47.58	0
75420	47.58	0
75422	45.17	1
75430	45.17	1
75432	49.89	1
75435	45.17	1
75440	47.58	0
75445	45.17	1
75450	56.58	1
75452	56.58	1
75455	47.58	0
75457	47.58	0
75465	43.26	1
75470	47.58	0
75475	47.58	0
75490	49.90	1
75500	56.37	1
75520	47.58	0
75530	45.17	1
75535	47.58	0
75540	47.58	0
75590	45.17	1
75600	54.74	1
75615	54.74	1
75620	54.74	1
75622	54.74	1
75625	54.74	1
75635	54.74	1
75650	54.74	1
75655	54.74	1
75660	54.74	1
75670	54.74	1
75690	54.74	1
75700	47.58	0
75710	51.20	1
75720	45.17	1
75922	45.17	1
75925	47.58	0
75990	58.97	1
76100	57.58	1
76125	57.58	1
76130	57.58	1
76132	57.58	1
76145	57.58	1
76150	57.58	1
76155	57.58	1
76190	57.58	1
76200	47.58	0
76220	47.58	0
76230	47.58	0
76290	45.17	1
77100	56.16	1
77120	54.86	1
77140	57.32	0
77190	57.32	0
77200	58.42	1
77250	57.32	0
77260	57.32	0
77290	58.59	1
77300	57.32	0
77310	58.95	1
77320	53.47	1
77330	64.56	1
77340	57.32	0
77390	57.97	1
77410	57.32	0
77415	57.32	0
77440	58.42	1
77450	57.32	0
77460	58.42	1
77490	57.32	0
77500	58.42	1
77510	58.42	1
77530	58.42	1
77540	58.42	1
77590	58.42	1
77600	60.12	1
77610	58.42	1
77620	57.78	1
77630	70.49	1
77640	57.32	0
77650	57.32	0
77660	63.76	1
77690	57.32	0
77700	58.42	1
77750	58.42	1
77790	57.32	0
77800	62.75	1
77810	62.75	1
77820	62.75	1
77830	62.75	1
77835	62.75	1
77840	62.75	1
77850	62.75	1
77860	62.75	1
77870	62.75	1
77880	62.75	1
77890	62.75	1
77900	57.32	0
77920	51.16	1
77940	57.32	0
77990	57.32	0
78100	51.24	1
78120	58.42	1
78130	58.42	1
78155	52.66	1
78170	58.42	1
78190	58.42	1
78200	47.58	1
78290	47.34	1
78390	57.32	0
79100	50.40	1
79120	50.88	0
79130	50.88	0
79140	50.00	1
79190	50.00	1
79200	50.88	0
79220	50.88	0
79290	50.00	1
79300	50.88	0
79310	57.17	1
79320	50.00	1
79390	58.38	1
79400	50.00	1
79420	50.00	1
79430	50.00	1
79440	50.00	1
79450	50.00	1
79475	50.00	1
79490	50.00	1
79500	50.00	1
79510	50.00	1
79520	50.00	1
79550	50.88	0
79560	50.88	0
79565	50.00	1
79590	50.00	1
79600	56.08	1
79620	50.88	0
79630	50.88	0
79640	50.00	1
79690	58.84	1
79900	50.88	0
79920	58.71	1
79930	50.88	0
79990	55.34	1
80110	50.00	1
80120	50.00	1
80130	55.91	1
80190	50.88	0
80200	55.67	1
80220	50.88	0
80222	50.00	1
80225	50.88	0
80245	50.88	0
80250	50.88	0
80255	50.00	1
80290	50.88	0
80300	50.88	0
80310	50.88	0
80320	50.88	0
80330	50.88	0
80340	50.88	0
80360	50.88	0
80390	50.88	0
81000	51.41	0
81100	59.69	1
81120	52.47	1
81190	52.53	1
81200	52.47	1
81208	51.41	0
81210	51.41	0
81220	49.38	1
81225	49.38	1
81230	52.95	1
81250	51.41	0
81275	52.01	1
81280	52.36	1
81290	52.18	1
81900	46.80	1
81920	57.89	1
81925	52.37	1
81930	52.01	1
81935	51.41	0
81940	51.41	0
81945	59.23	1
81955	46.80	1
81960	46.80	1
81990	46.80	1
82000	49.65	0
82020	48.36	1
82050	49.65	0
82060	49.65	0
82070	49.65	0
82080	59.97	1
82090	49.65	0
82710	51.92	0
83000	51.50	1
83020	51.50	1
83100	51.50	1
83110	51.50	1
83120	51.50	1
83130	51.50	1
83140	51.50	1
83190	51.50	1
83200	51.50	1
83210	53.48	1
83220	51.50	1
83240	51.85	0
83250	51.85	0
83290	51.50	1
83300	51.85	0
83305	51.50	1
83310	51.85	0
83320	53.29	1
83330	51.50	1
83350	51.50	1
83360	51.85	0
83390	51.50	1
83400	61.39	1
83410	61.39	1
83420	50.36	1
83440	51.85	0
83450	51.85	0
83460	51.85	0
83465	51.85	0
83490	51.85	0
83500	53.22	1
83510	51.50	1
83520	51.50	1
83530	51.85	0
83540	51.85	0
83550	51.50	1
83560	51.50	1
83590	52.48	1
83900	52.79	1
83910	51.50	1
83915	51.30	1
83920	55.19	1
83930	53.26	1
83940	51.85	0
83960	51.85	0
83990	46.58	1
84100	56.75	1
84105	56.75	1
84110	60.12	0
84115	60.12	0
84125	60.12	0
84145	60.12	0
84165	60.12	0
84170	60.12	0
84175	60.12	0
84185	60.12	0
84190	60.12	0
84220	63.93	1
84222	63.93	1
84225	63.93	1
84230	64.47	1
84235	56.75	1
84240	60.12	0
84245	60.12	0
84250	60.12	0
84300	60.12	0
84320	60.12	0
84390	60.12	0
84400	60.12	0
84410	60.12	0
84420	60.12	0
84900	58.35	1
84910	60.12	0
84970	60.12	0
84975	60.12	0
84980	60.12	0
84985	60.12	0
84990	60.12	0
85100	55.42	1
85110	55.42	0
85120	55.42	0
85150	55.42	0
85190	55.42	0
85200	55.42	0
85210	55.42	0
85220	55.42	0
85320	55.42	0
85340	55.42	0
85345	55.42	0
85420	55.42	0
85500	55.42	0
85510	55.42	0
85560	55.42	0
85570	55.42	0
85600	55.42	0
85620	55.42	0
85630	55.42	0
85700	55.42	0
85730	55.42	0
85740	55.42	0
85790	55.42	0
85990	55.42	1
86190	55.42	0
86240	55.42	0
87105	57.45	1
87110	56.20	0
87120	52.21	1
87130	56.20	0
87190	56.20	0
87200	56.20	0
87210	56.20	0
87215	56.20	0
87245	57.80	1
87250	56.20	0
87260	56.20	0
87300	56.33	1
87310	56.33	1
87330	57.80	1
87340	51.84	1
87350	49.02	1
87370	56.20	0
87390	56.20	0
87400	59.46	1
87430	56.20	0
87450	57.80	1
87462	57.80	1
87490	57.80	1
88000	73.64	1
88010	70.85	1
88030	67.08	0
88040	67.08	0
88050	66.01	1
88070	66.01	1
88080	66.01	1
88090	67.08	0
89100	53.12	1
89120	44.33	1
89128	47.60	0
89136	47.60	0
89148	41.58	1
89156	47.60	0
89160	48.35	1
89164	47.60	0
89190	48.35	1
89200	48.35	1
89210	47.84	1
89215	47.60	0
89220	47.60	0
89225	48.35	1
89230	47.60	0
89235	48.35	1
89240	47.60	0
89242	45.05	1
89245	47.60	0
89247	47.60	0
89290	48.35	1
89300	48.35	1
89320	48.35	1
89330	47.60	0
89350	48.88	1
89360	47.68	1
89390	48.35	1
89400	48.35	1
89420	47.60	0
89430	48.35	1
89440	47.60	0
89500	47.60	0
89520	47.60	0
89530	50.61	1
89540	48.35	1
89550	47.60	0
89560	48.35	1
89570	47.60	0
89590	48.35	1
89900	48.35	1
89940	47.60	0
89990	47.60	0
90000	53.53	0
90100	54.62	0
90200	54.62	0
91000	55.42	0
91025	55.42	1
91030	55.42	0
91050	55.42	0
91070	55.42	0
91075	55.42	1
91090	55.42	0
92000	58.73	0
92100	58.73	0
92110	60.22	1
92120	57.01	1
92130	58.73	0
92135	58.73	0
92140	60.22	1
92155	58.73	0
92190	60.22	1
92200	58.73	0
92225	58.73	0
92230	60.22	1
92240	58.73	0
92250	58.73	0
92270	58.73	0
92290	58.73	0
92300	58.73	0
92320	58.73	0
92330	58.73	0
92400	62.51	1
92415	60.22	1
92420	60.22	1
92430	58.73	0
92490	58.73	0
92500	58.73	0
92520	58.73	0
92600	58.73	0
92625	57.15	1
92690	58.73	0
92700	58.73	0
92900	58.73	0
92930	60.22	1
92940	58.73	0
92950	58.73	0
92990	58.73	0
93100	58.33	1
93120	54.09	1
93190	54.09	1
93900	54.67	0
93920	60.40	1
93950	54.09	1
93960	54.09	1
93990	62.17	1
94100	64.43	1
94120	48.48	1
94140	52.09	0
94160	52.09	0
94170	52.09	0
94180	48.48	1
94190	48.48	1
94200	53.68	1
94220	48.48	1
94230	54.40	1
94240	47.38	1
94250	46.42	1
94290	51.54	1
94320	52.09	0
94900	52.09	0
94920	52.09	0
94940	55.88	1
94960	52.09	0
94980	52.09	0
94990	55.88	1
95000	51.51	1
95100	52.79	1
95120	47.51	1
95125	51.51	1
95130	51.51	1
95135	47.45	1
95140	51.89	1
95145	51.51	1
95150	50.07	0
95155	50.07	0
95160	44.18	1
95190	51.51	1
95210	50.07	0
95220	50.07	0
95230	50.07	0
95240	50.07	0
95250	50.07	0
95290	50.07	0
95300	47.03	1
95320	42.46	1
95340	50.07	0
95350	51.51	1
95360	41.57	1
95390	50.07	0
95400	51.51	1
95410	51.51	1
95415	51.51	1
95420	51.51	1
95440	56.28	1
95445	50.07	0
95450	51.51	1
95455	53.36	1
95475	50.07	0
95490	51.51	1
95500	49.83	1
95510	48.14	1
95520	50.07	0
95530	50.07	0
95590	50.07	0
95600	50.07	0
95700	50.07	0
95720	55.49	1
95750	51.51	1
95790	50.07	0
95910	61.27	1
95920	51.51	1
95925	56.95	1
95930	51.51	1
95940	50.07	0
95945	50.07	0
95950	51.51	1
95955	50.07	0
95960	50.07	0
95970	51.51	1
95990	50.07	0
96100	51.17	0
96190	50.86	1
96900	51.17	0
96910	52.76	1
96925	48.96	1
96930	48.96	1
96940	50.86	1
96950	50.22	1
96990	48.96	1
97100	47.75	1
97105	47.75	1
97120	47.75	1
97125	48.02	1
97130	48.89	0
97145	51.39	1
97150	48.89	0
97152	55.52	1
97155	48.89	0
97160	48.02	1
97190	51.42	1
97200	48.02	1
97205	48.02	1
97210	48.02	1
97230	48.02	1
97300	53.06	1
97315	48.02	1
97340	48.02	1
97345	48.89	0
97350	48.89	0
97355	52.76	1
97390	47.88	1
97400	47.75	1
97415	46.23	1
97435	48.02	1
97440	48.89	0
97450	48.89	0
97460	48.89	0
97470	48.89	0
97475	48.89	0
97900	48.89	0
97990	48.89	0
98000	50.82	0
98100	54.84	1
98120	50.82	0
98130	52.32	1
98135	52.32	1
98140	52.32	1
98190	48.68	1
98220	54.05	1
98230	48.95	1
98290	48.95	1
98300	48.95	1
98320	53.71	1
98330	49.65	1
98390	50.82	0
98400	48.95	1
98420	50.82	0
98430	53.10	1
98440	52.32	1
98500	51.04	1
98520	50.82	0
98530	50.82	0
98540	53.77	1
98550	52.32	1
98555	51.19	1
98590	53.19	1
98600	55.84	1
98620	48.95	1
98630	48.95	1
98690	46.32	1
98840	50.82	0
98930	55.31	1
98940	56.81	1
98950	50.82	0
98990	51.83	1
99020	47.88	0
99900	48.69	1
99910	46.91	1
99920	41.96	1
99930	47.95	1
61100	50.53	 
61110	50.53	 
61115	47.52	 
61120	50.53	 
61220	52.14	 
61230	52.14	 
61235	50.12	 
61240	52.38	 
61250	52.14	 
61260	52.14	 
61270	58.98	 
61270	58.98	 
61290	53.15	 
62100	48.92	 
62105	48.93	 
62110	48.92	 
62120	45.59	 
62200	49.39	 
62210	49.39	 
62220	49.39	 
62230	49.39	 
62240	49.39	 
62260	49.39	 
62290	49.39	 
62320	49.46	 
62330	49.46	 
62390	49.46	 
62400	50.97	 
62410	49.58	 
62420	49.58	 
62430	47.84	 
62440	49.58	 
62460	51.63	 
62490	52.44	 
62510	50.36	 
62520	50.36	 
62600	49.46	 
62610	49.46	 
62660	49.46	 
62690	49.46	 
62700	50.93	 
62720	52.00	 
62720	52.00	 
62730	52.00	 
62740	52.53	 
62790	52.00	 
62800	49.46	 
62820	49.46	 
62920	53.65	 
62940	53.65	 
62950	53.65	 
62960	53.65	 
62970	53.65	 
62990	53.65	 
63100	50.38	 
63110	48.27	 
63120	50.38	 
63130	50.38	 
63140	50.38	 
63190	52.75	 
63200	52.58	 
63220	52.87	 
63230	52.58	 
63250	52.58	 
63290	51.82	 
64100	52.18	 
64120	52.19	 
64120	52.19	 
64130	53.09	 
64900	52.29	 
64920	52.29	 
64930	52.29	 
64940	52.29	 
64960	54.15	 
64990	51.85	 
