hisco	hiscam	orig
83390	46.09	1
83400	59.27	1
83410	59.27	1
83420	46.09	1
83440	45.28	0
83450	45.28	0
83460	45.28	0
83465	45.28	0
83490	45.28	0
83500	45.28	0
83510	46.09	1
83520	40.03	1
83530	46.09	1
83540	45.28	0
83550	45.28	0
83560	45.28	0
83590	39.46	1
83900	45.28	0
83910	46.09	1
83915	36.29	1
83920	44.96	1
83930	48.28	1
83940	45.28	0
83960	45.28	0
83990	35.64	1
84100	49.50	1
84105	49.50	1
84110	51.05	0
84115	51.05	0
84125	51.05	0
84145	51.05	0
84165	51.05	0
84170	51.05	0
84175	51.05	0
84185	51.05	0
84190	49.50	1
84220	55.14	1
84222	55.14	1
84225	55.14	1
84230	49.50	1
84235	51.05	0
84240	51.05	0
84245	51.05	0
84250	49.50	1
84300	62.21	1
84320	51.05	0
84390	51.05	0
84400	51.05	0
84410	51.05	0
84420	51.05	0
84900	55.04	1
84910	51.05	0
84970	51.05	0
84975	51.05	0
84980	49.50	1
84985	51.05	0
84990	49.50	1
85100	57.45	0
85110	57.44	1
85120	57.45	0
85150	57.45	0
85190	57.45	0
85200	57.45	0
85210	57.45	0
85220	57.45	0
85320	57.52	1
85340	57.45	0
85345	57.45	0
85420	57.45	0
85500	57.45	0
85510	57.47	1
85560	57.45	0
85570	57.45	0
85600	57.45	0
85620	57.52	1
85630	57.45	0
85700	57.52	1
85730	57.45	0
85740	57.45	0
85790	57.45	0
85990	57.43	1
86190	57.45	0
86240	57.45	0
87105	50.39	1
87110	58.39	1
87120	52.81	1
87130	52.45	0
87190	52.45	0
87200	52.45	0
87210	52.69	1
87215	52.45	0
87245	52.45	0
87250	52.45	0
87260	52.45	0
87300	54.98	1
87310	54.98	1
87330	52.91	1
87340	52.74	1
87350	33.79	1
87370	52.45	0
87390	52.45	0
87400	55.64	1
87430	52.45	0
87450	52.45	0
87462	50.39	1
87490	52.45	0
88000	52.33	0
88010	47.35	1
88030	52.33	0
88040	52.33	0
88050	47.35	1
88070	52.33	0
88080	52.33	0
88090	60.22	1
89100	56.28	1
89120	33.05	1
89128	37.41	0
89136	37.41	0
89148	37.41	0
89156	33.05	1
89160	37.41	0
89164	33.05	1
89190	37.41	0
89200	52.37	1
89210	33.05	1
89215	37.41	0
89220	33.05	1
89225	33.05	1
89230	37.41	0
89235	37.41	0
89240	37.41	0
89242	28.28	1
89245	37.41	0
89247	37.41	0
89290	33.05	1
89300	37.41	0
89320	37.41	0
89330	37.41	0
89350	33.05	1
89360	33.05	1
89390	33.50	1
89400	37.41	0
89420	37.41	0
89430	37.41	0
89440	37.41	0
89500	33.05	1
89520	37.41	0
89530	33.05	1
89540	37.41	0
89550	37.41	0
89560	37.41	0
89570	37.41	0
89590	33.05	1
89900	37.41	0
89940	37.41	0
89990	33.05	1
90000	47.88	0
90100	53.05	0
90200	53.05	0
91000	57.23	0
91025	57.23	0
91030	57.23	0
91050	57.23	0
91070	57.23	0
91075	57.23	0
91090	57.23	1
92000	55.81	0
92100	55.81	0
92110	54.04	1
92120	58.11	1
92130	55.81	0
92135	55.81	0
92140	55.81	0
92155	55.81	0
92190	55.81	0
92200	55.81	0
92225	55.81	0
92230	55.81	0
92240	55.81	0
92250	54.04	1
92270	55.81	0
92290	54.04	1
92300	55.81	0
92320	55.81	0
92330	55.81	0
92400	55.28	1
92415	55.81	0
92420	55.81	0
92430	55.81	0
92490	55.81	0
92500	55.81	0
92520	55.81	0
92600	61.64	1
92625	54.04	1
92690	55.81	0
92700	55.81	0
92900	55.75	1
92930	55.81	0
92940	55.81	0
92950	55.81	0
92990	55.81	0
93100	51.62	0
93120	38.33	1
93190	57.12	1
93900	51.62	0
93920	57.12	1
93950	51.62	0
93960	51.62	0
93990	56.64	1
94100	56.72	1
94120	51.19	0
94140	51.19	0
94160	51.19	0
94170	51.19	0
94180	51.19	0
94190	49.69	1
94200	51.19	0
94220	49.69	1
94230	49.69	1
94240	49.69	1
94250	49.69	1
94290	49.69	1
94320	51.19	0
94900	54.52	1
94920	51.19	0
94940	51.19	0
94960	51.19	0
94980	49.69	1
94990	49.69	1
95000	49.90	0
95100	49.90	0
95120	44.16	1
95125	49.90	0
95130	50.00	1
95135	49.90	0
95140	36.61	1
95145	49.90	0
95150	49.90	0
95155	49.90	0
95160	33.62	1
95190	54.67	1
95210	49.90	0
95220	49.90	0
95230	49.90	0
95240	49.90	0
95250	49.90	0
95290	49.90	0
95300	54.41	1
95320	50.00	1
95340	49.90	0
95350	49.90	0
95360	50.00	1
95390	49.90	0
95400	50.00	1
95410	50.00	1
95415	50.00	1
95420	50.00	1
95440	57.97	1
95445	49.90	0
95450	50.00	1
95455	50.00	1
95475	49.90	0
95490	50.00	1
95500	49.90	0
95510	50.00	1
95520	49.90	0
95530	49.90	0
95590	56.36	1
95600	49.90	0
95700	49.90	0
95720	50.00	1
95750	49.90	0
95790	49.90	0
95910	59.38	1
95920	49.90	0
95925	50.00	1
95930	49.90	0
95940	49.90	0
95945	49.90	0
95950	49.90	0
95955	49.90	0
95960	49.90	0
95970	49.90	0
95990	51.81	1
96100	45.34	1
96190	45.34	1
96900	43.75	0
96910	38.72	1
96925	43.75	0
96930	45.34	1
96940	43.75	0
96950	43.75	0
96990	45.34	1
97100	50.83	1
97105	50.83	1
97120	50.83	1
97125	40.95	1
97130	31.11	1
97145	47.16	1
97150	45.85	0
97152	45.79	1
97155	47.16	1
97160	45.85	0
97190	47.16	1
97200	45.85	0
97205	45.85	0
97210	45.85	0
97230	45.85	0
97300	45.85	0
97315	47.16	1
97340	45.85	0
97345	47.16	1
97350	45.85	0
97355	45.85	0
97390	45.85	0
97400	47.16	1
97415	47.16	1
97435	45.85	0
97440	45.85	0
97450	45.85	0
97460	45.85	0
97470	45.85	0
97475	45.85	0
97900	45.85	0
97990	45.85	0
98000	47.85	0
98100	57.20	1
98120	41.76	1
98130	50.99	1
98135	50.99	1
98140	50.99	1
98190	29.88	1
98220	44.56	1
98230	47.85	0
98290	47.85	0
98300	35.20	1
98320	42.54	1
98330	56.47	1
98390	47.85	0
98400	47.85	0
98420	35.20	1
98430	47.79	1
98440	47.53	1
98500	47.85	0
98520	47.85	0
98530	58.28	1
98540	43.78	1
98550	45.04	1
98555	57.35	1
98590	35.20	1
98600	54.89	1
98620	35.20	1
98630	47.85	0
98690	35.20	1
98840	47.85	0
98930	50.95	1
98940	47.85	0
98950	47.85	0
98990	58.62	1
99020	45.39	0
99900	53.49	1
99910	34.52	1
99920	34.52	1
99930	34.52	1
61100	51.55	 
61110	51.61	 
61115	42.53	 
61120	51.55	 
61220	56.59	 
61230	56.59	 
61235	56.59	 
61240	58.01	 
61250	56.59	 
61260	56.59	 
61270	55.84	 
61270	55.84	 
61290	56.59	 
62100	52.03	 
62105	52.03	 
62110	52.03	 
62120	52.03	 
62200	50.24	 
62210	50.24	 
62220	50.24	 
62230	50.24	 
62240	50.24	 
62260	50.24	 
62290	50.24	 
62320	50.24	 
62330	50.24	 
62390	50.24	 
62400	52.73	 
62410	49.28	 
62420	49.28	 
62430	39.58	 
62440	49.28	 
62460	49.46	 
62490	47.83	 
62510	43.43	 
62520	43.43	 
62600	50.24	 
62610	50.24	 
62660	50.24	 
62690	50.24	 
62700	42.87	 
62720	49.10	 
62720	49.10	 
62730	49.10	 
62740	53.55	 
62790	49.10	 
62800	50.24	 
62820	50.24	 
62920	52.60	 
62940	52.60	 
62950	52.60	 
62960	52.60	 
62970	52.60	 
62990	52.60	 
63100	50.89	 
63110	50.89	 
63120	50.89	 
63130	50.89	 
63140	50.89	 
63190	50.89	 
63200	43.37	 
63220	43.37	 
63230	43.37	 
63250	43.37	 
63290	43.37	 
64100	52.67	 
64120	52.67	 
64120	52.67	 
64130	52.67	 
64900	41.08	 
64920	41.08	 
64930	41.08	 
64940	41.08	 
64960	41.08	 
64990	41.08	 
