hisco	hiscam
72500	46.65
72520	45.84
72530	43.27
72540	47.02
72555	43.27
72560	45.84
72590	43.27
72600	43.27
72620	45.84
72630	43.27
72640	43.27
72700	43.27
72725	46.65
72730	47.02
72740	43.27
72790	47.02
72800	43.27
72820	43.27
72830	43.27
72890	46.65
72900	43.27
72930	43.27
72940	43.27
72980	46.65
72990	51.38
73100	44.86
73130	44.86
73200	47.95
73210	47.95
73240	45.81
73270	45.81
73290	47.95
73320	45.81
73350	44.86
73360	44.86
73390	44.86
73400	49.52
73430	43.43
73460	43.43
73490	49.52
74100	48.00
74120	48.00
74140	47.25
74200	48.00
74220	48.00
74240	48.00
74400	50.50
74470	48.00
74490	50.50
74500	47.56
74900	48.00
74910	47.56
74920	48.00
74925	48.00
74930	48.00
74990	48.00
75000	45.72
75100	54.56
75115	54.56
75120	49.34
75130	49.34
75135	54.56
75140	49.34
75145	54.56
75150	49.34
75155	49.34
75190	54.56
75220	51.56
75230	46.25
75240	51.56
75250	51.56
75290	51.56
75300	43.65
75320	43.65
75340	40.77
75350	48.47
75390	43.65
75400	45.72
75415	48.47
75420	43.65
75422	43.65
75430	43.65
75432	41.16
75435	40.77
75440	43.65
75445	40.77
75450	48.47
75452	43.65
75455	48.47
75457	48.47
75465	40.93
75470	40.77
75475	43.65
75490	30.31
75500	58.29
75520	40.77
75530	40.77
75535	48.47
75540	48.47
75590	43.65
75600	50.95
75615	50.95
75620	50.65
75622	50.95
75625	50.95
75635	50.95
75650	50.95
75655	50.65
75660	50.65
75670	50.65
75690	50.95
75700	48.47
75710	50.20
75720	43.65
75922	40.77
75925	43.65
75990	56.00
76100	54.74
76125	54.74
76130	54.74
76132	54.74
76145	54.74
76150	54.74
76155	54.74
76190	54.74
76200	43.65
76220	43.65
76230	43.65
76290	43.65
77100	50.99
77120	36.61
77140	54.68
77190	54.33
77200	50.99
77250	50.99
77260	53.49
77290	52.13
77300	50.99
77310	50.81
77320	50.81
77330	53.49
77340	53.49
77390	50.81
77410	54.68
77415	53.49
77440	54.68
77450	50.99
77460	54.68
77490	53.49
77500	50.81
77510	46.45
77530	50.81
77540	46.45
77590	46.45
77600	50.99
77610	39.63
77620	55.25
77630	67.40
77640	54.68
77650	53.49
77660	50.81
77690	58.15
77700	50.99
77750	50.99
77790	50.99
77800	50.84
77810	50.84
77820	50.84
77830	58.52
77835	58.52
77840	58.52
77850	50.84
77860	50.84
77870	58.52
77880	50.84
77890	50.84
77900	50.99
77920	46.75
77940	53.49
77990	50.99
78100	50.81
78120	54.68
78130	54.68
78155	50.81
78170	54.68
78190	50.99
78200	50.81
78290	50.99
78390	45.08
79100	51.56
79120	47.61
79130	47.61
79140	47.38
79190	50.31
79200	47.61
79220	46.31
79290	46.31
79300	47.61
79310	47.38
79320	50.31
79390	53.09
79400	47.54
79420	53.06
79430	53.06
79440	53.06
79450	47.54
79475	47.54
79490	47.54
79500	47.38
79510	47.61
79520	47.61
79550	47.61
79560	47.61
79565	46.31
79590	47.38
79600	47.61
79620	56.45
79630	47.61
79640	47.38
79690	51.50
79900	50.31
79920	47.38
79930	50.31
79990	47.38
80110	47.38
80120	46.31
80130	56.25
80190	47.61
80200	57.90
80220	47.61
80222	50.31
80225	47.61
80245	50.31
80250	50.31
80255	50.31
80290	47.38
80300	50.31
80310	47.61
80320	50.31
80330	50.31
80340	47.61
80360	50.31
80390	50.31
81000	51.02
81100	49.95
81120	42.25
81190	59.27
81200	49.95
81208	48.88
81210	47.90
81220	43.88
81225	43.88
81230	47.61
81250	47.90
81275	49.95
81280	48.88
81290	49.95
81900	49.63
81920	53.20
81925	46.09
81930	49.24
81935	47.97
81940	48.88
81945	50.40
81955	49.63
81960	49.63
81990	49.63
82000	50.25
82020	50.25
82050	47.68
82060	47.68
82070	47.68
82080	59.72
82090	50.25
82710	58.90
83000	46.09
83020	48.15
83100	46.09
83110	46.09
83120	46.09
83130	46.09
83140	46.09
83190	46.09
83200	45.27
83210	46.09
83220	37.36
83240	48.31
83250	48.31
83290	46.09
83300	48.31
83305	45.27
83310	48.15
83320	51.50
83330	45.27
83350	45.27
83360	45.27
83390	46.09
83400	59.27
83410	59.90
83420	46.09
83440	48.31
83450	48.31
83460	48.31
83465	48.31
83490	45.49
83500	45.27
83510	46.09
83520	40.02
83530	46.09
83540	45.27
83550	45.27
83560	48.31
83590	39.45
83900	45.27
83910	46.09
83915	36.29
83920	44.95
83930	48.27
83940	48.31
83960	45.27
83990	35.63
84100	49.50
84105	49.50
84110	51.04
84115	54.27
84125	51.04
84145	51.04
84165	54.27
84170	51.04
84175	54.27
84185	54.27
84190	49.50
84220	55.13
84222	62.25
84225	55.13
84230	57.41
84235	51.04
84240	51.04
84245	56.29
84250	49.50
84300	62.20
84320	56.29
84390	47.49
84400	54.27
84410	54.27
84420	54.27
84900	55.04
84910	56.29
84970	51.04
84975	46.11
84980	49.50
84985	51.04
84990	48.25
85100	57.45
85110	61.41
85120	54.25
85150	52.79
85190	52.79
85200	57.45
