hisco	hiscam
97470	47.84
97475	48.56
97900	48.56
97990	48.43
98000	50.68
98100	57.81
98120	48.97
98130	50.34
98135	50.34
98140	50.34
98190	48.70
98220	56.97
98230	48.97
98290	50.68
98300	48.70
98320	54.56
98330	47.70
98390	50.68
98400	51.04
98420	49.65
98430	52.27
98440	51.41
98500	53.34
98520	50.68
98530	61.75
98540	50.29
98550	52.06
98555	50.59
98590	50.47
98600	57.79
98620	49.22
98630	50.68
98690	47.56
98840	48.90
98930	54.31
98940	55.52
98950	48.70
98990	50.68
99020	48.63
99900	48.70
99910	49.75
99920	42.09
99930	50.00
